batter,bowler,runs,balls,dismissals,strike_rate,average
UT Yadav,MJ McClenaghan,1,2,2,50.0,0.5
UT Yadav,MM Sharma,2,2,2,100.0,1.0
UT Yadav,MP Stoinis,0,1,1,0.0,0.0
UT Yadav,Mohammad Nabi,8,2,2,400.0,4.0
UT Yadav,Mohammed Shami,3,4,4,75.0,0.75
UT Yadav,Mohammed Siraj,11,5,5,220.00000000000003,2.2
UT Yadav,Mustafizur Rahman,2,7,7,28.57142857142857,0.2857142857142857
UT Yadav,NLTC Perera,11,3,3,366.66666666666663,3.6666666666666665
UT Yadav,Naveen-ul-Haq,2,3,3,66.66666666666666,0.6666666666666666
UT Yadav,OC McCoy,0,1,1,0.0,0.0
UT Yadav,P Parameswaran,0,2,2,0.0,0.0
UT Yadav,PWH de Silva,1,1,1,100.0,1.0
UT Yadav,R Ashwin,0,3,3,0.0,0.0
UT Yadav,RA Jadeja,0,5,5,0.0,0.0
UT Yadav,Rashid Khan,5,6,6,83.33333333333334,0.8333333333333334
UT Yadav,Ravi Bishnoi,0,2,2,0.0,0.0
UT Yadav,SB Jakati,1,1,1,100.0,1.0
UT Yadav,SL Malinga,1,5,5,20.0,0.2
UT Yadav,SP Narine,1,1,1,100.0,1.0
UT Yadav,SR Watson,4,4,5,100.0,0.8
UT Yadav,Sandeep Sharma,10,6,6,166.66666666666669,1.6666666666666667
UT Yadav,TA Boult,19,5,5,380.0,3.8
UT Yadav,TG Southee,1,1,1,100.0,1.0
UT Yadav,TS Mills,2,4,4,50.0,0.5
UT Yadav,TU Deshpande,4,3,5,133.33333333333331,0.8
UT Yadav,Umran Malik,1,1,1,100.0,1.0
UT Yadav,V Shankar,5,4,5,125.0,1.0
UT Yadav,WPUJC Vaas,2,2,2,100.0,1.0
UT Yadav,Yash Dayal,2,3,3,66.66666666666666,0.6666666666666666
UT Yadav,Yash Thakur,0,1,1,0.0,0.0
UT Yadav,Z Khan,1,2,2,50.0,0.5
Umar Gul,JR Hopes,12,3,3,400.0,4.0
Umar Gul,P Kumar,6,2,2,300.0,3.0
Umar Gul,PP Chawla,1,2,2,50.0,0.5
Umar Gul,S Sreesanth,11,5,5,220.00000000000003,2.2
Umar Gul,SK Trivedi,1,1,1,100.0,1.0
Umar Gul,SR Watson,1,1,1,100.0,1.0
Umar Gul,Sohail Tanvir,7,4,4,175.0,1.75
Umar Gul,VRV Singh,0,1,1,0.0,0.0
Umran Malik,AD Russell,0,1,1,0.0,0.0
Umran Malik,JO Holder,1,1,1,100.0,1.0
Umran Malik,NA Saini,7,2,2,350.0,3.5
Umran Malik,NT Ellis,0,1,1,0.0,0.0
Umran Malik,PWH de Silva,0,1,1,0.0,0.0
Umran Malik,TA Boult,12,5,5,240.0,2.4
Umran Malik,TG Southee,3,4,4,75.0,0.75
Umran Malik,YS Chahal,0,1,1,0.0,0.0
Urvil Patel,G Coetzee,9,4,4,225.0,2.25
Urvil Patel,Harshit Rana,7,4,4,175.0,1.75
Urvil Patel,M Prasidh Krishna,2,3,3,66.66666666666666,0.6666666666666666
Urvil Patel,MM Ali,17,4,4,425.0,4.25
Urvil Patel,Mohammed Siraj,9,5,6,180.0,1.5
Urvil Patel,R Sai Kishore,11,4,4,275.0,2.75
Urvil Patel,Rashid Khan,6,3,3,200.0,2.0
Urvil Patel,VG Arora,7,3,4,233.33333333333334,1.75
Urvil Patel,Yudhvir Singh,0,2,2,0.0,0.0
V Kohli,A Ashish Reddy,32,26,26,123.07692307692308,1.2307692307692308
V Kohli,A Chandila,15,15,15,100.0,1.0
V Kohli,A Flintoff,1,4,4,25.0,0.25
V Kohli,A Kamboj,21,14,14,150.0,1.5
V Kohli,A Mishra,162,105,108,154.2857142857143,1.5
V Kohli,A Nehra,60,54,57,111.11111111111111,1.0526315789473684
V Kohli,A Nortje,18,17,18,105.88235294117648,1.0
V Kohli,A Singh,12,6,6,200.0,2.0
V Kohli,A Symonds,24,10,11,240.0,2.1818181818181817
V Kohli,A Zampa,33,16,16,206.25,2.0625
V Kohli,AB Dinda,36,28,30,128.57142857142858,1.2
V Kohli,AB McDonald,17,6,6,283.33333333333337,2.8333333333333335
V Kohli,AC Thomas,6,5,5,120.0,1.2
V Kohli,AD Mathews,9,13,13,69.23076923076923,0.6923076923076923
V Kohli,AD Russell,88,66,67,133.33333333333331,1.3134328358208955
V Kohli,AF Milne,15,9,9,166.66666666666669,1.6666666666666667
V Kohli,AG Murtaza,1,1,1,100.0,1.0
V Kohli,AJ Tye,43,36,36,119.44444444444444,1.1944444444444444
V Kohli,AK Markram,5,3,3,166.66666666666669,1.6666666666666667
V Kohli,AL Menaria,9,8,8,112.5,1.125
V Kohli,AM Nayar,18,9,9,200.0,2.0
V Kohli,AN Ahmed,0,1,1,0.0,0.0
V Kohli,AR Patel,97,86,87,112.79069767441861,1.1149425287356323
V Kohli,AS Joseph,12,9,9,133.33333333333331,1.3333333333333333
V Kohli,AS Rajpoot,33,17,18,194.11764705882354,1.8333333333333333
V Kohli,AS Roy,3,4,4,75.0,0.75
V Kohli,Abhishek Sharma,28,19,20,147.36842105263156,1.4
V Kohli,Akash Singh,20,13,13,153.84615384615387,1.5384615384615385
V Kohli,Anand Rajan,2,2,2,100.0,1.0
V Kohli,Ankit Sharma,23,26,27,88.46153846153845,0.8518518518518519
V Kohli,Anureet Singh,26,16,16,162.5,1.625
V Kohli,Arshad Khan,26,15,19,173.33333333333334,1.368421052631579
V Kohli,Arshdeep Singh,101,58,62,174.13793103448276,1.6290322580645162
V Kohli,Avesh Khan,81,51,53,158.8235294117647,1.528301886792453
V Kohli,Azhar Mahmood,6,11,11,54.54545454545454,0.5454545454545454
V Kohli,Azmatullah Omarzai,15,16,16,93.75,0.9375
V Kohli,B Kumar,129,91,94,141.75824175824175,1.372340425531915
V Kohli,B Laughlin,1,2,2,50.0,0.5
V Kohli,B Lee,17,16,16,106.25,1.0625
V Kohli,BA Stokes,14,7,8,200.0,1.75
V Kohli,BAW Mendis,1,1,1,100.0,1.0
V Kohli,BB Sran,10,4,4,250.0,2.5
V Kohli,BCJ Cutting,11,10,10,110.00000000000001,1.1
V Kohli,BE Hendricks,3,4,4,75.0,0.75
V Kohli,BJ Hodge,7,3,3,233.33333333333334,2.3333333333333335
V Kohli,Basil Thampi,29,25,26,115.99999999999999,1.1153846153846154
V Kohli,Bipul Sharma,21,15,15,140.0,1.4
V Kohli,C Ganapathy,7,2,2,350.0,3.5
V Kohli,C Green,2,2,2,100.0,1.0
V Kohli,C Nanda,0,2,2,0.0,0.0
V Kohli,C Sakariya,17,17,17,100.0,1.0
V Kohli,CH Morris,109,73,73,149.31506849315068,1.4931506849315068
V Kohli,CJ Anderson,16,12,12,133.33333333333331,1.3333333333333333
V Kohli,CJ Dala,24,11,12,218.18181818181816,2.0
V Kohli,CJ Jordan,6,7,8,85.71428571428571,0.75
V Kohli,CL White,13,4,4,325.0,3.25
V Kohli,CR Brathwaite,12,10,10,120.0,1.2
V Kohli,CR Woakes,1,1,1,100.0,1.0
V Kohli,CRD Fernando,23,14,14,164.28571428571428,1.6428571428571428
V Kohli,CV Varun,55,48,48,114.58333333333333,1.1458333333333333
V Kohli,D Brevis,0,1,1,0.0,0.0
V Kohli,DA Payne,4,4,4,100.0,1.0
V Kohli,DAJ Bracewell,0,1,1,0.0,0.0
V Kohli,DE Bollinger,26,23,24,113.04347826086956,1.0833333333333333
V Kohli,DJ Bravo,157,103,110,152.4271844660194,1.4272727272727272
V Kohli,DJ Hussey,2,2,2,100.0,1.0
V Kohli,DJ Willey,2,4,4,50.0,0.5
V Kohli,DJG Sammy,7,2,3,350.0,2.3333333333333335
V Kohli,DJM Short,8,3,3,266.66666666666663,2.6666666666666665
V Kohli,DL Chahar,80,59,61,135.59322033898303,1.3114754098360655
V Kohli,DL Vettori,9,9,9,100.0,1.0
V Kohli,DP Nannes,20,15,15,133.33333333333331,1.3333333333333333
V Kohli,DP Vijaykumar,3,5,5,60.0,0.6
V Kohli,DR Smith,10,6,6,166.66666666666669,1.6666666666666667
V Kohli,DS Kulkarni,101,81,82,124.69135802469135,1.2317073170731707
V Kohli,DS Rathi,17,13,13,130.76923076923077,1.3076923076923077
V Kohli,DT Christian,22,25,25,88.0,0.88
V Kohli,DW Steyn,28,26,27,107.6923076923077,1.037037037037037
V Kohli,E Malinga,16,7,8,228.57142857142856,2.0
V Kohli,FH Edwards,19,9,10,211.11111111111111,1.9
V Kohli,Fazalhaq Farooqi,3,3,3,100.0,1.0
V Kohli,G Coetzee,1,3,3,33.33333333333333,0.3333333333333333
V Kohli,GB Hogg,7,7,7,100.0,1.0
V Kohli,GD Phillips,7,4,4,175.0,1.75
V Kohli,GF Linde,3,4,4,75.0,0.75
V Kohli,GH Vihari,2,3,3,66.66666666666666,0.6666666666666666
V Kohli,GJ Maxwell,14,11,11,127.27272727272727,1.2727272727272727
V Kohli,Gagandeep Singh,7,5,5,140.0,1.4
V Kohli,HF Gurney,24,13,13,184.6153846153846,1.8461538461538463
V Kohli,HH Pandya,60,54,55,111.11111111111111,1.0909090909090908
V Kohli,HR Shokeen,4,3,3,133.33333333333331,1.3333333333333333
V Kohli,HV Patel,107,56,61,191.07142857142858,1.7540983606557377
V Kohli,Harbhajan Singh,87,67,69,129.8507462686567,1.2608695652173914
V Kohli,Harmeet Singh,18,14,16,128.57142857142858,1.125
V Kohli,Harpreet Brar,74,67,68,110.44776119402985,1.088235294117647
V Kohli,Harsh Dubey,11,11,11,100.0,1.0
V Kohli,Harshit Rana,33,24,24,137.5,1.375
V Kohli,I Sharma,112,76,79,147.36842105263156,1.4177215189873418
V Kohli,IC Pandey,7,10,10,70.0,0.7
V Kohli,IK Pathan,92,69,70,133.33333333333331,1.3142857142857143
V Kohli,Imran Tahir,34,26,26,130.76923076923077,1.3076923076923077
V Kohli,Iqbal Abdulla,11,12,13,91.66666666666666,0.8461538461538461
V Kohli,J Botha,6,4,4,150.0,1.5
V Kohli,J Little,3,4,4,75.0,0.75
V Kohli,J Suchith,10,8,8,125.0,1.25
V Kohli,J Yadav,8,7,7,114.28571428571428,1.1428571428571428
V Kohli,JA Morkel,73,52,53,140.3846153846154,1.3773584905660377
V Kohli,JC Archer,64,46,48,139.1304347826087,1.3333333333333333
V Kohli,JD Ryder,11,8,8,137.5,1.375
V Kohli,JD Unadkat,92,76,76,121.05263157894737,1.2105263157894737
V Kohli,JDP Oram,5,3,3,166.66666666666669,1.6666666666666667
V Kohli,JDS Neesham,10,6,6,166.66666666666669,1.6666666666666667
V Kohli,JE Taylor,13,3,4,433.3333333333333,3.25
V Kohli,JH Kallis,29,34,35,85.29411764705883,0.8285714285714286
V Kohli,JJ Bumrah,164,110,111,149.0909090909091,1.4774774774774775
V Kohli,JO Holder,9,10,10,90.0,0.9
V Kohli,JP Behrendorff,13,13,14,100.0,0.9285714285714286
V Kohli,JP Duminy,8,11,11,72.72727272727273,0.7272727272727273
V Kohli,JP Faulkner,10,13,14,76.92307692307693,0.7142857142857143
V Kohli,JR Hazlewood,11,11,11,100.0,1.0
V Kohli,JR Hopes,11,7,7,157.14285714285714,1.5714285714285714
V Kohli,Joginder Sharma,7,3,4,233.33333333333334,1.75
V Kohli,K Gowtham,24,27,27,88.88888888888889,0.8888888888888888
V Kohli,K Kartikeya,13,9,9,144.44444444444443,1.4444444444444444
V Kohli,K Rabada,36,32,33,112.5,1.0909090909090908
V Kohli,KA Jamieson,12,10,10,120.0,1.2
V Kohli,KA Pollard,44,31,33,141.93548387096774,1.3333333333333333
V Kohli,KC Cariappa,43,16,16,268.75,2.6875
V Kohli,KH Pandya,117,107,110,109.34579439252336,1.0636363636363637
V Kohli,KJ Abbott,18,10,10,180.0,1.8
V Kohli,KK Ahmed,51,32,32,159.375,1.59375
V Kohli,KL Nagarkoti,11,11,11,100.0,1.0
V Kohli,KM Asif,1,2,2,50.0,0.5
V Kohli,KV Sharma,89,45,46,197.77777777777777,1.934782608695652
V Kohli,KW Richardson,12,15,15,80.0,0.8
V Kohli,Kamran Khan,20,11,11,181.8181818181818,1.8181818181818181
V Kohli,Kartik Tyagi,19,13,13,146.15384615384613,1.4615384615384615
V Kohli,Kuldeep Yadav,75,64,64,117.1875,1.171875
V Kohli,L Ablish,12,7,7,171.42857142857142,1.7142857142857142
V Kohli,L Balaji,23,25,25,92.0,0.92
V Kohli,L Ngidi,1,2,2,50.0,0.5
V Kohli,LA Carseldine,0,1,1,0.0,0.0
V Kohli,LH Ferguson,60,40,40,150.0,1.5
V Kohli,LJ Wright,4,6,6,66.66666666666666,0.6666666666666666
V Kohli,LRPL Taylor,3,3,3,100.0,1.0
V Kohli,LS Livingstone,23,14,15,164.28571428571428,1.5333333333333334
V Kohli,Lalit Yadav,6,8,8,75.0,0.75
V Kohli,M Ashwin,38,34,34,111.76470588235294,1.1176470588235294
V Kohli,M Jansen,26,19,20,136.8421052631579,1.3
V Kohli,M Kartik,5,6,6,83.33333333333334,0.8333333333333334
V Kohli,M Manhas,6,4,4,150.0,1.5
V Kohli,M Markande,38,35,35,108.57142857142857,1.0857142857142856
V Kohli,M Morkel,66,62,62,106.4516129032258,1.064516129032258
V Kohli,M Muralitharan,50,39,39,128.2051282051282,1.2820512820512822
V Kohli,M Ntini,5,5,5,100.0,1.0
V Kohli,M Pathirana,15,9,10,166.66666666666669,1.5
V Kohli,M Prasidh Krishna,56,34,36,164.70588235294116,1.5555555555555556
V Kohli,M Siddharth,7,8,8,87.5,0.875
V Kohli,M Theekshana,28,22,23,127.27272727272727,1.2173913043478262
V Kohli,MA Starc,59,31,32,190.3225806451613,1.84375
V Kohli,MA Wood,12,4,4,300.0,3.0
V Kohli,MC Henriques,37,25,25,148.0,1.48
V Kohli,MF Maharoof,1,2,2,50.0,0.5
V Kohli,MG Johnson,28,21,22,133.33333333333331,1.2727272727272727
V Kohli,MJ Clarke,5,6,6,83.33333333333334,0.8333333333333334
V Kohli,MJ Henry,19,8,8,237.5,2.375
V Kohli,MJ McClenaghan,39,40,41,97.5,0.9512195121951219
V Kohli,MJ Santner,52,43,43,120.93023255813952,1.2093023255813953
V Kohli,MJ Suthar,14,7,7,200.0,2.0
V Kohli,MM Ali,4,7,8,57.14285714285714,0.5
V Kohli,MM Patel,20,25,25,80.0,0.8
V Kohli,MM Sharma,90,62,62,145.16129032258064,1.4516129032258065
V Kohli,MN Samuels,1,3,3,33.33333333333333,0.3333333333333333
V Kohli,MP Stoinis,18,13,13,138.46153846153845,1.3846153846153846
V Kohli,MR Marsh,28,21,21,133.33333333333331,1.3333333333333333
V Kohli,MS Gony,60,53,55,113.20754716981132,1.0909090909090908
V Kohli,Mayank Dagar,13,12,12,108.33333333333333,1.0833333333333333
V Kohli,Mohammad Nabi,4,5,5,80.0,0.8
V Kohli,Mohammed Shami,119,85,88,140.0,1.3522727272727273
V Kohli,Mohammed Siraj,5,2,2,250.0,2.5
V Kohli,Mohsin Khan,10,9,10,111.11111111111111,1.0
V Kohli,Monu Kumar,3,3,4,100.0,0.75
V Kohli,Mujeeb Ur Rahman,2,5,5,40.0,0.4
V Kohli,Mukesh Choudhary,5,9,10,55.55555555555556,0.5
V Kohli,Mukesh Kumar,8,10,11,80.0,0.7272727272727273
V Kohli,Mustafizur Rahman,67,48,48,139.58333333333331,1.3958333333333333
V Kohli,N Burger,24,19,22,126.3157894736842,1.0909090909090908
V Kohli,N Rana,16,10,10,160.0,1.6
V Kohli,N Wadhera,2,2,2,100.0,1.0
V Kohli,NB Singh,1,5,5,20.0,0.2
V Kohli,NLTC Perera,66,38,42,173.6842105263158,1.5714285714285714
V Kohli,NM Coulter-Nile,10,7,7,142.85714285714286,1.4285714285714286
V Kohli,NT Ellis,14,8,9,175.0,1.5555555555555556
V Kohli,Navdeep Saini,4,3,3,133.33333333333331,1.3333333333333333
V Kohli,Naveen-ul-Haq,12,6,6,200.0,2.0
V Kohli,Nithish Kumar Reddy,16,10,10,160.0,1.6
V Kohli,Noor Ahmad,63,44,45,143.1818181818182,1.4
V Kohli,OF Smith,6,3,4,200.0,1.5
V Kohli,P Amarnath,7,4,4,175.0,1.75
V Kohli,P Awana,38,27,27,140.74074074074073,1.4074074074074074
V Kohli,P Kumar,69,58,60,118.96551724137932,1.15
V Kohli,P Negi,45,34,34,132.35294117647058,1.3235294117647058
V Kohli,P Parameswaran,5,4,4,125.0,1.25
V Kohli,P Suyal,0,2,2,0.0,0.0
V Kohli,PJ Cummins,48,32,33,150.0,1.4545454545454546
V Kohli,PJ Sangwan,38,28,28,135.71428571428572,1.3571428571428572
V Kohli,PP Chawla,140,105,106,133.33333333333331,1.320754716981132
V Kohli,PP Ojha,31,31,31,100.0,1.0
V Kohli,PV Tambe,49,34,34,144.11764705882354,1.4411764705882353
V Kohli,PVD Chameera,12,14,14,85.71428571428571,0.8571428571428571
V Kohli,PWH de Silva,27,20,20,135.0,1.35
V Kohli,Pankaj Singh,23,17,17,135.29411764705884,1.3529411764705883
V Kohli,Parvez Rasool,7,8,9,87.5,0.7777777777777778
V Kohli,Prince Yadav,17,7,8,242.85714285714283,2.125
V Kohli,R Ashwin,181,149,157,121.47651006711409,1.1528662420382165
V Kohli,R Bhatia,40,26,26,153.84615384615387,1.5384615384615385
V Kohli,R McLaren,18,15,17,120.0,1.0588235294117647
V Kohli,R Parag,39,23,23,169.56521739130434,1.6956521739130435
V Kohli,R Sai Kishore,27,24,24,112.5,1.125
V Kohli,R Sharma,46,34,34,135.29411764705884,1.3529411764705883
V Kohli,R Shukla,7,7,7,100.0,1.0
V Kohli,R Tewatia,40,34,36,117.64705882352942,1.1111111111111112
V Kohli,R Vinay Kumar,26,21,21,123.80952380952381,1.2380952380952381
V Kohli,RA Jadeja,179,160,163,111.87499999999999,1.098159509202454
V Kohli,RD Chahar,42,42,43,100.0,0.9767441860465116
V Kohli,RG Sharma,9,4,4,225.0,2.25
V Kohli,RJ Harris,21,19,21,110.5263157894737,1.0
V Kohli,RN ten Doeschate,5,2,2,250.0,2.5
V Kohli,RP Meredith,8,8,8,100.0,1.0
V Kohli,RP Singh,62,37,39,167.56756756756758,1.5897435897435896
V Kohli,RR Powar,2,4,4,50.0,0.5
V Kohli,RS Bopara,12,11,12,109.09090909090908,1.0
V Kohli,Rashid Khan,86,69,69,124.63768115942028,1.2463768115942029
V Kohli,Ravi Bishnoi,37,44,48,84.0909090909091,0.7708333333333334
V Kohli,S Badree,14,11,11,127.27272727272727,1.2727272727272727
V Kohli,S Gopal,68,39,39,174.35897435897436,1.7435897435897436
V Kohli,S Kaul,18,13,13,138.46153846153845,1.3846153846153846
V Kohli,S Kaushik,50,22,23,227.27272727272728,2.1739130434782608
V Kohli,S Lamichhane,29,18,18,161.11111111111111,1.6111111111111112
V Kohli,S Nadeem,65,57,58,114.03508771929825,1.1206896551724137
V Kohli,S Randiv,8,6,6,133.33333333333331,1.3333333333333333
V Kohli,S Sandeep Warrier,6,3,4,200.0,1.5
V Kohli,S Sreesanth,24,29,30,82.75862068965517,0.8
V Kohli,SB Bangar,12,4,4,300.0,3.0
V Kohli,SB Jakati,74,57,57,129.82456140350877,1.2982456140350878
V Kohli,SB Styris,16,9,10,177.77777777777777,1.6
V Kohli,SC Ganguly,8,5,5,160.0,1.6
V Kohli,SH Johnson,13,4,4,325.0,3.25
V Kohli,SJ Srivastava,6,3,3,200.0,2.0
V Kohli,SK Raina,54,44,45,122.72727272727273,1.2
V Kohli,SK Trivedi,33,29,31,113.79310344827587,1.064516129032258
V Kohli,SK Warne,16,28,28,57.14285714285714,0.5714285714285714
V Kohli,SL Malinga,34,34,38,100.0,0.8947368421052632
V Kohli,SM Curran,111,66,73,168.1818181818182,1.5205479452054795
V Kohli,SMSM Senanayake,0,2,2,0.0,0.0
V Kohli,SN Thakur,83,51,53,162.7450980392157,1.5660377358490567
V Kohli,SP Narine,136,129,129,105.4263565891473,1.054263565891473
V Kohli,SR Watson,19,25,26,76.0,0.7307692307692307
V Kohli,SS Cottrell,0,4,4,0.0,0.0
V Kohli,ST Jayasuriya,12,4,4,300.0,3.0
V Kohli,STR Binny,3,4,4,75.0,0.75
V Kohli,Sandeep Sharma,141,91,92,154.94505494505495,1.5326086956521738
V Kohli,Shahbaz Ahmed,14,18,18,77.77777777777779,0.7777777777777778
V Kohli,Shahid Afridi,5,5,5,100.0,1.0
V Kohli,Shakib Al Hasan,56,45,45,124.44444444444444,1.2444444444444445
V Kohli,Shivam Mavi,25,15,15,166.66666666666669,1.6666666666666667
V Kohli,Simarjeet Singh,12,8,8,150.0,1.5
V Kohli,Sohail Tanvir,1,5,6,20.0,0.16666666666666666
V Kohli,Suyash Sharma,20,10,11,200.0,1.8181818181818181
V Kohli,T Henderson,1,2,2,50.0,0.5
V Kohli,T Natarajan,54,32,33,168.75,1.6363636363636365
V Kohli,TA Boult,97,73,80,132.87671232876713,1.2125
V Kohli,TG Southee,60,48,50,125.0,1.2
V Kohli,TK Curran,22,9,9,244.44444444444446,2.4444444444444446
V Kohli,TL Suman,1,1,1,100.0,1.0
V Kohli,TU Deshpande,32,16,17,200.0,1.8823529411764706
V Kohli,UT Yadav,168,96,98,175.0,1.7142857142857142
V Kohli,V Kaverappa,18,11,11,163.63636363636365,1.6363636363636365
V Kohli,V Nigam,13,11,11,118.18181818181819,1.1818181818181819
V Kohli,V Pratap Singh,4,7,7,57.14285714285714,0.5714285714285714
V Kohli,V Puthur,8,3,3,266.66666666666663,2.6666666666666665
V Kohli,V Sehwag,1,1,1,100.0,1.0
V Kohli,VG Arora,18,8,8,225.0,2.25
V Kohli,VR Aaron,33,16,17,206.25,1.9411764705882353
V Kohli,VRV Singh,3,6,7,50.0,0.42857142857142855
V Kohli,Vijaykumar Vyshak,6,7,8,85.71428571428571,0.75
V Kohli,W O'Rourke,21,6,8,350.0,2.625
V Kohli,WD Parnell,7,8,8,87.5,0.875
V Kohli,WG Jacks,9,5,5,180.0,1.8
V Kohli,WPUJC Vaas,4,2,2,200.0,2.0
V Kohli,Washington Sundar,3,5,5,60.0,0.6
V Kohli,XC Bartlett,9,9,9,100.0,1.0
V Kohli,Y Venugopal Rao,6,3,3,200.0,2.0
V Kohli,YA Abdulla,11,6,7,183.33333333333331,1.5714285714285714
V Kohli,YK Pathan,5,3,3,166.66666666666669,1.6666666666666667
V Kohli,YS Chahal,63,47,48,134.04255319148936,1.3125
V Kohli,Yash Dayal,48,26,26,184.6153846153846,1.8461538461538463
V Kohli,Yash Thakur,5,5,7,100.0,0.7142857142857143
V Kohli,Yuvraj Singh,30,20,20,150.0,1.5
V Kohli,Z Khan,64,43,43,148.8372093023256,1.4883720930232558
V Nigam,AD Russell,8,4,4,200.0,2.0
V Nigam,AS Roy,5,2,2,250.0,2.5
V Nigam,Abhishek Sharma,3,4,4,75.0,0.75
V Nigam,B Kumar,0,2,2,0.0,0.0
V Nigam,CV Varun,7,3,3,233.33333333333334,2.3333333333333335
V Nigam,DS Rathi,0,1,1,0.0,0.0
V Nigam,E Malinga,3,3,3,100.0,1.0
V Nigam,HV Patel,1,1,1,100.0,1.0
V Nigam,Harshit Rana,17,9,9,188.88888888888889,1.8888888888888888
V Nigam,JD Unadkat,1,3,3,33.33333333333333,0.3333333333333333
V Nigam,JR Hazlewood,7,2,2,350.0,3.5
V Nigam,K Rabada,3,3,3,100.0,1.0
V Nigam,KV Sharma,2,2,3,100.0,0.6666666666666666
V Nigam,M Pathirana,1,2,2,50.0,0.5
V Nigam,M Prasidh Krishna,4,3,3,133.33333333333331,1.3333333333333333
V Nigam,M Siddharth,2,2,2,100.0,1.0
V Nigam,MJ Santner,15,9,10,166.66666666666669,1.5
V Nigam,Mohammed Siraj,5,2,2,250.0,2.5
V Nigam,Prince Yadav,9,3,3,300.0,3.0
V Nigam,Ravi Bishnoi,16,5,5,320.0,3.2
V Nigam,SP Narine,1,1,1,100.0,1.0
V Nigam,Shahbaz Ahmed,12,4,5,300.0,2.4
V Nigam,TA Boult,2,3,3,66.66666666666666,0.6666666666666666
V Nigam,WG Jacks,15,5,5,300.0,3.0
V Nigam,Yash Dayal,5,2,2,250.0,2.5
V Nigam,Zeeshan Ansari,10,6,6,166.66666666666669,1.6666666666666667
V Pratap Singh,SL Malinga,0,1,1,0.0,0.0
V Sehwag,A Kumble,15,11,11,136.36363636363635,1.3636363636363635
V Sehwag,A Mishra,50,25,26,200.0,1.9230769230769231
V Sehwag,A Mithun,6,2,2,300.0,3.0
V Sehwag,A Nehra,65,37,38,175.67567567567568,1.7105263157894737
V Sehwag,A Singh,22,15,15,146.66666666666666,1.4666666666666666
V Sehwag,A Symonds,39,14,14,278.57142857142856,2.7857142857142856
V Sehwag,A Uniyal,17,5,5,340.0,3.4
V Sehwag,AA Chavan,34,22,23,154.54545454545453,1.4782608695652173
V Sehwag,AB Agarkar,15,9,10,166.66666666666669,1.5
V Sehwag,AB Dinda,14,14,14,100.0,1.0
V Sehwag,AB McDonald,0,1,1,0.0,0.0
V Sehwag,AC Thomas,6,9,9,66.66666666666666,0.6666666666666666
V Sehwag,AC Voges,8,6,7,133.33333333333331,1.1428571428571428
V Sehwag,AD Mascarenhas,47,28,28,167.85714285714286,1.6785714285714286
V Sehwag,AD Mathews,39,21,22,185.71428571428572,1.7727272727272727
V Sehwag,AD Russell,4,2,2,200.0,2.0
V Sehwag,AG Murtaza,6,9,9,66.66666666666666,0.6666666666666666
V Sehwag,AM Nayar,16,7,7,228.57142857142856,2.2857142857142856
V Sehwag,Azhar Mahmood,6,5,5,120.0,1.2
V Sehwag,B Akhil,16,6,6,266.66666666666663,2.6666666666666665
V Sehwag,B Chipli,20,6,6,333.33333333333337,3.3333333333333335
V Sehwag,B Kumar,27,18,20,150.0,1.35
V Sehwag,B Lee,30,26,28,115.38461538461537,1.0714285714285714
V Sehwag,BAW Mendis,9,9,10,100.0,0.9
V Sehwag,BW Hilfenhaus,19,16,20,118.75,0.95
V Sehwag,CH Gayle,8,3,3,266.66666666666663,2.6666666666666665
V Sehwag,CH Morris,8,6,7,133.33333333333331,1.1428571428571428
V Sehwag,CJ McKay,10,8,8,125.0,1.25
V Sehwag,CRD Fernando,9,7,7,128.57142857142858,1.2857142857142858
V Sehwag,DE Bollinger,16,10,10,160.0,1.6
V Sehwag,DJ Bravo,9,7,8,128.57142857142858,1.125
V Sehwag,DJ Hussey,18,4,4,450.0,4.5
V Sehwag,DJ Muthuswami,3,3,3,100.0,1.0
V Sehwag,DJ Thornely,0,1,1,0.0,0.0
V Sehwag,DJG Sammy,0,1,1,0.0,0.0
V Sehwag,DL Vettori,1,1,1,100.0,1.0
V Sehwag,DP Vijaykumar,0,2,2,0.0,0.0
V Sehwag,DR Smith,17,12,12,141.66666666666669,1.4166666666666667
V Sehwag,DS Kulkarni,20,15,15,133.33333333333331,1.3333333333333333
V Sehwag,DT Christian,29,15,16,193.33333333333334,1.8125
V Sehwag,DW Steyn,33,35,37,94.28571428571428,0.8918918918918919
V Sehwag,FH Edwards,10,5,5,200.0,2.0
V Sehwag,GB Hogg,25,16,17,156.25,1.4705882352941178
V Sehwag,HV Patel,6,3,4,200.0,1.5
V Sehwag,Harbhajan Singh,55,40,40,137.5,1.375
V Sehwag,Harmeet Singh,13,16,17,81.25,0.7647058823529411
V Sehwag,I Malhotra,23,6,6,383.33333333333337,3.8333333333333335
V Sehwag,I Sharma,15,23,23,65.21739130434783,0.6521739130434783
V Sehwag,IC Pandey,29,21,22,138.0952380952381,1.3181818181818181
V Sehwag,IK Pathan,24,16,17,150.0,1.411764705882353
V Sehwag,Imran Tahir,16,5,5,320.0,3.2
V Sehwag,Iqbal Abdulla,14,8,8,175.0,1.75
V Sehwag,JA Morkel,59,44,45,134.0909090909091,1.3111111111111111
V Sehwag,JD Ryder,30,10,10,300.0,3.0
