player,player_team,opponent_team,runs_batter,balls_faced,strike_rate,role,runs_bowler,bowler_wicket,ball_no,overs,economy
MM Ali,Kolkata Knight Riders,Gujarat Titans,0.0,2.0,0.0,batter,,,,,
MM Ali,Kolkata Knight Riders,Rajasthan Royals,5.0,12.0,41.66666666666667,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Chennai Super Kings,36.0,26.0,138.46153846153845,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Delhi Capitals,44.0,34.0,129.41176470588235,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Kolkata Knight Riders,66.0,30.0,220.00000000000003,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Mumbai Indians,63.0,39.0,161.53846153846155,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Punjab Kings,4.0,5.0,80.0,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Rajasthan Royals,19.0,11.0,172.72727272727272,batter,,,,,
MM Ali,Royal Challengers Bengaluru,Sunrisers Hyderabad,77.0,50.0,154.0,batter,,,,,
MM Patel,Mumbai Indians,Delhi Capitals,1.0,5.0,20.0,batter,,,,,
MM Patel,Mumbai Indians,Other,1.0,2.0,50.0,batter,,,,,
MM Patel,Mumbai Indians,Punjab Kings,0.0,1.0,0.0,batter,,,,,
MM Patel,Other,Sunrisers Hyderabad,0.0,1.0,0.0,batter,,,,,
MM Patel,Rajasthan Royals,Chennai Super Kings,0.0,1.0,0.0,batter,,,,,
MM Patel,Rajasthan Royals,Delhi Capitals,23.0,10.0,229.99999999999997,batter,,,,,
MM Patel,Rajasthan Royals,Kolkata Knight Riders,9.0,9.0,100.0,batter,,,,,
MM Patel,Rajasthan Royals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
MM Patel,Rajasthan Royals,Royal Challengers Bengaluru,0.0,4.0,0.0,batter,,,,,
MM Patel,Rajasthan Royals,Sunrisers Hyderabad,5.0,7.0,71.42857142857143,batter,,,,,
MM Sharma,Chennai Super Kings,Delhi Capitals,2.0,1.0,200.0,batter,,,,,
MM Sharma,Chennai Super Kings,Kolkata Knight Riders,0.0,1.0,0.0,batter,,,,,
MM Sharma,Chennai Super Kings,Mumbai Indians,24.0,17.0,141.1764705882353,batter,,,,,
MM Sharma,Chennai Super Kings,Punjab Kings,1.0,3.0,33.33333333333333,batter,,,,,
MM Sharma,Chennai Super Kings,Royal Challengers Bengaluru,2.0,6.0,33.33333333333333,batter,,,,,
MM Sharma,Delhi Capitals,Lucknow Super Giants,1.0,2.0,50.0,batter,,,,,
MM Sharma,Delhi Capitals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
MM Sharma,Gujarat Titans,Delhi Capitals,2.0,14.0,14.285714285714285,batter,,,,,
MM Sharma,Gujarat Titans,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
MM Sharma,Gujarat Titans,Sunrisers Hyderabad,0.0,1.0,0.0,batter,,,,,
MM Sharma,Punjab Kings,Chennai Super Kings,2.0,3.0,66.66666666666666,batter,,,,,
MM Sharma,Punjab Kings,Delhi Capitals,28.0,22.0,127.27272727272727,batter,,,,,
MM Sharma,Punjab Kings,Kolkata Knight Riders,16.0,15.0,106.66666666666667,batter,,,,,
MM Sharma,Punjab Kings,Other,5.0,5.0,100.0,batter,,,,,
MM Sharma,Punjab Kings,Rising Pune Supergiants,6.0,12.0,50.0,batter,,,,,
MM Sharma,Punjab Kings,Royal Challengers Bengaluru,24.0,23.0,104.34782608695652,batter,,,,,
MM Sharma,Punjab Kings,Sunrisers Hyderabad,12.0,9.0,133.33333333333331,batter,,,,,
MN Samuels,Delhi Capitals,Mumbai Indians,1.0,5.0,20.0,batter,,,,,
MN Samuels,Delhi Capitals,Other,1.0,4.0,25.0,batter,,,,,
MN Samuels,Delhi Capitals,Rising Pune Supergiants,27.0,21.0,128.57142857142858,batter,,,,,
MN Samuels,Delhi Capitals,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
MN Samuels,Other,Chennai Super Kings,34.0,39.0,87.17948717948718,batter,,,,,
MN Samuels,Other,Mumbai Indians,4.0,4.0,100.0,batter,,,,,
MN Samuels,Other,Punjab Kings,51.0,60.0,85.0,batter,,,,,
MN Samuels,Other,Royal Challengers Bengaluru,34.0,20.0,170.0,batter,,,,,
MN Samuels,Other,Sunrisers Hyderabad,9.0,18.0,50.0,batter,,,,,
MN van Wyk,Kolkata Knight Riders,Delhi Capitals,74.0,50.0,148.0,batter,,,,,
MN van Wyk,Kolkata Knight Riders,Mumbai Indians,32.0,35.0,91.42857142857143,batter,,,,,
MN van Wyk,Kolkata Knight Riders,Punjab Kings,18.0,12.0,150.0,batter,,,,,
MN van Wyk,Kolkata Knight Riders,Royal Challengers Bengaluru,43.0,35.0,122.85714285714286,batter,,,,,
MP Breetzke,Lucknow Super Giants,Royal Challengers Bengaluru,14.0,12.0,116.66666666666667,batter,,,,,
MP Stoinis,Delhi Capitals,Chennai Super Kings,43.0,26.0,165.3846153846154,batter,,,,,
MP Stoinis,Delhi Capitals,Kolkata Knight Riders,31.0,35.0,88.57142857142857,batter,,,,,
MP Stoinis,Delhi Capitals,Mumbai Indians,80.0,58.0,137.93103448275863,batter,,,,,
MP Stoinis,Delhi Capitals,Punjab Kings,89.0,44.0,202.27272727272728,batter,,,,,
MP Stoinis,Delhi Capitals,Rajasthan Royals,57.0,54.0,105.55555555555556,batter,,,,,
MP Stoinis,Delhi Capitals,Royal Challengers Bengaluru,85.0,48.0,177.08333333333331,batter,,,,,
MP Stoinis,Delhi Capitals,Sunrisers Hyderabad,56.0,44.0,127.27272727272727,batter,,,,,
MP Stoinis,Lucknow Super Giants,Chennai Super Kings,159.0,92.0,172.82608695652172,batter,,,,,
MP Stoinis,Lucknow Super Giants,Delhi Capitals,42.0,43.0,97.67441860465115,batter,,,,,
MP Stoinis,Lucknow Super Giants,Gujarat Titans,64.0,55.0,116.36363636363636,batter,,,,,
MP Stoinis,Lucknow Super Giants,Kolkata Knight Riders,74.0,42.0,176.19047619047618,batter,,,,,
MP Stoinis,Lucknow Super Giants,Mumbai Indians,229.0,153.0,149.67320261437908,batter,,,,,
MP Stoinis,Lucknow Super Giants,Punjab Kings,107.0,67.0,159.7014925373134,batter,,,,,
MP Stoinis,Lucknow Super Giants,Rajasthan Royals,89.0,58.0,153.44827586206898,batter,,,,,
MP Stoinis,Lucknow Super Giants,Royal Challengers Bengaluru,135.0,88.0,153.4090909090909,batter,,,,,
MP Stoinis,Lucknow Super Giants,Sunrisers Hyderabad,53.0,43.0,123.25581395348837,batter,,,,,
MP Stoinis,Punjab Kings,Chennai Super Kings,13.0,10.0,130.0,batter,,,,,
MP Stoinis,Punjab Kings,Delhi Capitals,118.0,75.0,157.33333333333331,batter,,,,,
MP Stoinis,Punjab Kings,Gujarat Titans,20.0,17.0,117.64705882352942,batter,,,,,
MP Stoinis,Punjab Kings,Kolkata Knight Riders,9.0,15.0,60.0,batter,,,,,
MP Stoinis,Punjab Kings,Lucknow Super Giants,15.0,5.0,300.0,batter,,,,,
MP Stoinis,Punjab Kings,Mumbai Indians,43.0,27.0,159.25925925925927,batter,,,,,
MP Stoinis,Punjab Kings,Other,67.0,48.0,139.58333333333331,batter,,,,,
MP Stoinis,Punjab Kings,Rajasthan Royals,35.0,39.0,89.74358974358975,batter,,,,,
MP Stoinis,Punjab Kings,Royal Challengers Bengaluru,87.0,57.0,152.63157894736844,batter,,,,,
MP Stoinis,Punjab Kings,Sunrisers Hyderabad,34.0,11.0,309.09090909090907,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Chennai Super Kings,14.0,13.0,107.6923076923077,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Delhi Capitals,47.0,41.0,114.6341463414634,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Kolkata Knight Riders,45.0,21.0,214.28571428571428,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Mumbai Indians,0.0,2.0,0.0,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Punjab Kings,74.0,50.0,148.0,batter,,,,,
MP Stoinis,Royal Challengers Bengaluru,Rajasthan Royals,31.0,29.0,106.89655172413792,batter,,,,,
MR Marsh,Delhi Capitals,Chennai Super Kings,48.0,36.0,133.33333333333331,batter,,,,,
MR Marsh,Delhi Capitals,Gujarat Titans,4.0,4.0,100.0,batter,,,,,
MR Marsh,Delhi Capitals,Kolkata Knight Riders,15.0,18.0,83.33333333333334,batter,,,,,
MR Marsh,Delhi Capitals,Lucknow Super Giants,37.0,21.0,176.19047619047618,batter,,,,,
MR Marsh,Delhi Capitals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
MR Marsh,Delhi Capitals,Punjab Kings,86.0,64.0,134.375,batter,,,,,
MR Marsh,Delhi Capitals,Rajasthan Royals,112.0,74.0,151.35135135135135,batter,,,,,
MR Marsh,Delhi Capitals,Royal Challengers Bengaluru,40.0,45.0,88.88888888888889,batter,,,,,
MR Marsh,Delhi Capitals,Sunrisers Hyderabad,98.0,61.0,160.65573770491804,batter,,,,,
MR Marsh,Lucknow Super Giants,Chennai Super Kings,30.0,25.0,120.0,batter,,,,,
MR Marsh,Lucknow Super Giants,Delhi Capitals,152.0,100.0,152.0,batter,,,,,
MR Marsh,Lucknow Super Giants,Gujarat Titans,128.0,68.0,188.23529411764704,batter,,,,,
MR Marsh,Lucknow Super Giants,Kolkata Knight Riders,96.0,59.0,162.71186440677968,batter,,,,,
MR Marsh,Lucknow Super Giants,Mumbai Indians,94.0,55.0,170.9090909090909,batter,,,,,
MR Marsh,Lucknow Super Giants,Punjab Kings,0.0,6.0,0.0,batter,,,,,
MR Marsh,Lucknow Super Giants,Rajasthan Royals,4.0,6.0,66.66666666666666,batter,,,,,
MR Marsh,Lucknow Super Giants,Royal Challengers Bengaluru,107.0,69.0,155.07246376811594,batter,,,,,
MR Marsh,Lucknow Super Giants,Sunrisers Hyderabad,131.0,82.0,159.7560975609756,batter,,,,,
MR Marsh,Other,Chennai Super Kings,13.0,19.0,68.42105263157895,batter,,,,,
MR Marsh,Other,Kolkata Knight Riders,5.0,8.0,62.5,batter,,,,,
MR Marsh,Other,Mumbai Indians,38.0,26.0,146.15384615384613,batter,,,,,
MR Marsh,Other,Punjab Kings,17.0,14.0,121.42857142857142,batter,,,,,
MR Marsh,Other,Rajasthan Royals,35.0,21.0,166.66666666666669,batter,,,,,
MR Marsh,Other,Royal Challengers Bengaluru,24.0,23.0,104.34782608695652,batter,,,,,
MR Marsh,Other,Sunrisers Hyderabad,58.0,44.0,131.8181818181818,batter,,,,,
MR Marsh,Rising Pune Supergiants,Other,7.0,11.0,63.63636363636363,batter,,,,,
MR Marsh,Sunrisers Hyderabad,Delhi Capitals,13.0,19.0,68.42105263157895,batter,,,,,
MR Marsh,Sunrisers Hyderabad,Punjab Kings,15.0,11.0,136.36363636363635,batter,,,,,
MR Marsh,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
MS Bhandage,Royal Challengers Bengaluru,Punjab Kings,1.0,4.0,25.0,batter,,,,,
MS Bisla,Kolkata Knight Riders,Chennai Super Kings,208.0,138.0,150.72463768115944,batter,,,,,
MS Bisla,Kolkata Knight Riders,Delhi Capitals,8.0,16.0,50.0,batter,,,,,
MS Bisla,Kolkata Knight Riders,Mumbai Indians,18.0,21.0,85.71428571428571,batter,,,,,
MS Bisla,Kolkata Knight Riders,Other,29.0,31.0,93.54838709677419,batter,,,,,
MS Bisla,Kolkata Knight Riders,Punjab Kings,89.0,84.0,105.95238095238095,batter,,,,,
MS Bisla,Kolkata Knight Riders,Rajasthan Royals,72.0,92.0,78.26086956521739,batter,,,,,
MS Bisla,Kolkata Knight Riders,Royal Challengers Bengaluru,47.0,36.0,130.55555555555557,batter,,,,,
MS Bisla,Kolkata Knight Riders,Sunrisers Hyderabad,72.0,76.0,94.73684210526315,batter,,,,,
MS Bisla,Punjab Kings,Chennai Super Kings,7.0,9.0,77.77777777777779,batter,,,,,
MS Bisla,Punjab Kings,Delhi Capitals,2.0,6.0,33.33333333333333,batter,,,,,
MS Bisla,Punjab Kings,Kolkata Knight Riders,40.0,37.0,108.10810810810811,batter,,,,,
MS Bisla,Punjab Kings,Mumbai Indians,11.0,10.0,110.00000000000001,batter,,,,,
MS Bisla,Punjab Kings,Rajasthan Royals,55.0,32.0,171.875,batter,,,,,
MS Bisla,Punjab Kings,Royal Challengers Bengaluru,103.0,77.0,133.76623376623377,batter,,,,,
MS Bisla,Punjab Kings,Sunrisers Hyderabad,0.0,7.0,0.0,batter,,,,,
MS Bisla,Royal Challengers Bengaluru,Chennai Super Kings,17.0,14.0,121.42857142857142,batter,,,,,
MS Bisla,Royal Challengers Bengaluru,Mumbai Indians,20.0,16.0,125.0,batter,,,,,
MS Dhoni,Chennai Super Kings,Delhi Capitals,696.0,490.0,142.0408163265306,batter,,,,,
MS Dhoni,Chennai Super Kings,Gujarat Titans,48.0,31.0,154.83870967741936,batter,,,,,
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,515.0,393.0,131.04325699745547,batter,,,,,
MS Dhoni,Chennai Super Kings,Lucknow Super Giants,86.0,30.0,286.6666666666667,batter,,,,,
MS Dhoni,Chennai Super Kings,Mumbai Indians,679.0,505.0,134.45544554455446,batter,,,,,
MS Dhoni,Chennai Super Kings,Other,158.0,109.0,144.95412844036696,batter,,,,,
MS Dhoni,Chennai Super Kings,Punjab Kings,637.0,420.0,151.66666666666666,batter,,,,,
MS Dhoni,Chennai Super Kings,Rajasthan Royals,585.0,455.0,128.57142857142858,batter,,,,,
MS Dhoni,Chennai Super Kings,Royal Challengers Bengaluru,807.0,545.0,148.07339449541283,batter,,,,,
MS Dhoni,Chennai Super Kings,Sunrisers Hyderabad,654.0,519.0,126.01156069364161,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Delhi Capitals,43.0,39.0,110.25641025641026,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Kolkata Knight Riders,59.0,54.0,109.25925925925925,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Mumbai Indians,93.0,86.0,108.13953488372093,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Other,83.0,69.0,120.28985507246377,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Punjab Kings,70.0,45.0,155.55555555555557,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Royal Challengers Bengaluru,99.0,88.0,112.5,batter,,,,,
MS Dhoni,Rising Pune Supergiants,Sunrisers Hyderabad,127.0,79.0,160.75949367088606,batter,,,,,
MS Gony,Chennai Super Kings,Delhi Capitals,19.0,7.0,271.42857142857144,batter,,,,,
MS Gony,Chennai Super Kings,Punjab Kings,9.0,11.0,81.81818181818183,batter,,,,,
MS Gony,Chennai Super Kings,Rajasthan Royals,3.0,8.0,37.5,batter,,,,,
MS Gony,Chennai Super Kings,Royal Challengers Bengaluru,4.0,4.0,100.0,batter,,,,,
MS Gony,Chennai Super Kings,Sunrisers Hyderabad,15.0,6.0,250.0,batter,,,,,
MS Gony,Punjab Kings,Chennai Super Kings,0.0,1.0,0.0,batter,,,,,
MS Gony,Punjab Kings,Kolkata Knight Riders,42.0,18.0,233.33333333333334,batter,,,,,
MS Gony,Punjab Kings,Mumbai Indians,0.0,3.0,0.0,batter,,,,,
MS Gony,Punjab Kings,Rajasthan Royals,3.0,3.0,100.0,batter,,,,,
MS Gony,Sunrisers Hyderabad,Chennai Super Kings,4.0,8.0,50.0,batter,,,,,
MS Gony,Sunrisers Hyderabad,Other,0.0,1.0,0.0,batter,,,,,
MS Gony,Sunrisers Hyderabad,Punjab Kings,0.0,1.0,0.0,batter,,,,,
MS Wade,Delhi Capitals,Other,14.0,24.0,58.333333333333336,batter,,,,,
MS Wade,Delhi Capitals,Royal Challengers Bengaluru,8.0,9.0,88.88888888888889,batter,,,,,
MS Wade,Gujarat Titans,Chennai Super Kings,20.0,15.0,133.33333333333331,batter,,,,,
MS Wade,Gujarat Titans,Delhi Capitals,1.0,2.0,50.0,batter,,,,,
MS Wade,Gujarat Titans,Lucknow Super Giants,40.0,36.0,111.11111111111111,batter,,,,,
MS Wade,Gujarat Titans,Punjab Kings,6.0,7.0,85.71428571428571,batter,,,,,
MS Wade,Gujarat Titans,Rajasthan Royals,59.0,52.0,113.46153846153845,batter,,,,,
MS Wade,Gujarat Titans,Royal Challengers Bengaluru,16.0,13.0,123.07692307692308,batter,,,,,
MS Wade,Gujarat Titans,Sunrisers Hyderabad,19.0,19.0,100.0,batter,,,,,
MV Boucher,Kolkata Knight Riders,Other,5.0,4.0,125.0,batter,,,,,
MV Boucher,Kolkata Knight Riders,Royal Challengers Bengaluru,1.0,2.0,50.0,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Chennai Super Kings,37.0,33.0,112.12121212121211,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Delhi Capitals,79.0,57.0,138.5964912280702,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Kolkata Knight Riders,95.0,72.0,131.94444444444443,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Mumbai Indians,105.0,67.0,156.71641791044777,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Punjab Kings,41.0,36.0,113.88888888888889,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Rajasthan Royals,10.0,18.0,55.55555555555556,batter,,,,,
MV Boucher,Royal Challengers Bengaluru,Sunrisers Hyderabad,21.0,20.0,105.0,batter,,,,,
MW Short,Chennai Super Kings,Rajasthan Royals,2.0,7.0,28.57142857142857,batter,,,,,
MW Short,Punjab Kings,Gujarat Titans,36.0,24.0,150.0,batter,,,,,
MW Short,Punjab Kings,Lucknow Super Giants,34.0,22.0,154.54545454545453,batter,,,,,
MW Short,Punjab Kings,Mumbai Indians,38.0,36.0,105.55555555555556,batter,,,,,
MW Short,Punjab Kings,Royal Challengers Bengaluru,8.0,7.0,114.28571428571428,batter,,,,,
MW Short,Punjab Kings,Sunrisers Hyderabad,1.0,3.0,33.33333333333333,batter,,,,,
Mandeep Singh,Delhi Capitals,Gujarat Titans,18.0,16.0,112.5,batter,,,,,
Mandeep Singh,Delhi Capitals,Mumbai Indians,0.0,2.0,0.0,batter,,,,,
Mandeep Singh,Delhi Capitals,Sunrisers Hyderabad,0.0,5.0,0.0,batter,,,,,
Mandeep Singh,Kolkata Knight Riders,Delhi Capitals,12.0,15.0,80.0,batter,,,,,
Mandeep Singh,Kolkata Knight Riders,Punjab Kings,6.0,11.0,54.54545454545454,batter,,,,,
Mandeep Singh,Kolkata Knight Riders,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
Mandeep Singh,Punjab Kings,Chennai Super Kings,160.0,145.0,110.34482758620689,batter,,,,,
Mandeep Singh,Punjab Kings,Delhi Capitals,115.0,83.0,138.55421686746988,batter,,,,,
Mandeep Singh,Punjab Kings,Kolkata Knight Riders,234.0,186.0,125.80645161290323,batter,,,,,
Mandeep Singh,Punjab Kings,Mumbai Indians,86.0,72.0,119.44444444444444,batter,,,,,
Mandeep Singh,Punjab Kings,Other,163.0,138.0,118.1159420289855,batter,,,,,
Mandeep Singh,Punjab Kings,Rajasthan Royals,48.0,47.0,102.12765957446808,batter,,,,,
Mandeep Singh,Punjab Kings,Royal Challengers Bengaluru,122.0,92.0,132.6086956521739,batter,,,,,
Mandeep Singh,Punjab Kings,Sunrisers Hyderabad,145.0,112.0,129.46428571428572,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Chennai Super Kings,43.0,37.0,116.21621621621621,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Delhi Capitals,42.0,33.0,127.27272727272727,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Kolkata Knight Riders,160.0,99.0,161.6161616161616,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Mumbai Indians,47.0,38.0,123.6842105263158,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Other,8.0,14.0,57.14285714285714,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Punjab Kings,116.0,107.0,108.41121495327101,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Rajasthan Royals,131.0,83.0,157.83132530120483,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Rising Pune Supergiants,0.0,3.0,0.0,batter,,,,,
Mandeep Singh,Royal Challengers Bengaluru,Sunrisers Hyderabad,50.0,49.0,102.04081632653062,batter,,,,,
Mashrafe Mortaza,Kolkata Knight Riders,Sunrisers Hyderabad,2.0,2.0,100.0,batter,,,,,
Mayank Dagar,Royal Challengers Bengaluru,Lucknow Super Giants,0.0,1.0,0.0,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Chennai Super Kings,4.0,6.0,66.66666666666666,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Delhi Capitals,47.0,25.0,188.0,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Punjab Kings,29.0,15.0,193.33333333333334,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Rajasthan Royals,0.0,1.0,0.0,batter,,,,,
Misbah-ul-Haq,Royal Challengers Bengaluru,Sunrisers Hyderabad,37.0,33.0,112.12121212121211,batter,,,,,
Mohammad Ashraful,Mumbai Indians,Delhi Capitals,2.0,10.0,20.0,batter,,,,,
Mohammad Asif,Delhi Capitals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
Mohammad Asif,Delhi Capitals,Rajasthan Royals,3.0,5.0,60.0,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Chennai Super Kings,22.0,30.0,73.33333333333333,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Mumbai Indians,7.0,17.0,41.17647058823529,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Punjab Kings,13.0,12.0,108.33333333333333,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Rajasthan Royals,4.0,8.0,50.0,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Royal Challengers Bengaluru,5.0,3.0,166.66666666666669,batter,,,,,
Mohammad Hafeez,Kolkata Knight Riders,Sunrisers Hyderabad,13.0,13.0,100.0,batter,,,,,
Mohammad Nabi,Mumbai Indians,Chennai Super Kings,4.0,7.0,57.14285714285714,batter,,,,,
Mohammad Nabi,Mumbai Indians,Delhi Capitals,7.0,4.0,175.0,batter,,,,,
Mohammad Nabi,Mumbai Indians,Lucknow Super Giants,1.0,2.0,50.0,batter,,,,,
Mohammad Nabi,Mumbai Indians,Punjab Kings,0.0,1.0,0.0,batter,,,,,
Mohammad Nabi,Mumbai Indians,Rajasthan Royals,23.0,17.0,135.29411764705884,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Delhi Capitals,37.0,22.0,168.1818181818182,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Kolkata Knight Riders,25.0,19.0,131.57894736842107,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Mumbai Indians,65.0,50.0,130.0,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Punjab Kings,38.0,22.0,172.72727272727272,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Rajasthan Royals,17.0,5.0,340.0,batter,,,,,
Mohammad Nabi,Sunrisers Hyderabad,Royal Challengers Bengaluru,4.0,3.0,133.33333333333331,batter,,,,,
Mohammed Shami,Delhi Capitals,Chennai Super Kings,1.0,3.0,33.33333333333333,batter,,,,,
Mohammed Shami,Delhi Capitals,Kolkata Knight Riders,7.0,8.0,87.5,batter,,,,,
Mohammed Shami,Delhi Capitals,Mumbai Indians,7.0,4.0,175.0,batter,,,,,
Mohammed Shami,Delhi Capitals,Other,4.0,2.0,200.0,batter,,,,,
Mohammed Shami,Delhi Capitals,Punjab Kings,3.0,7.0,42.857142857142854,batter,,,,,
Mohammed Shami,Delhi Capitals,Rising Pune Supergiants,4.0,7.0,57.14285714285714,batter,,,,,
Mohammed Shami,Delhi Capitals,Royal Challengers Bengaluru,22.0,10.0,220.00000000000003,batter,,,,,
Mohammed Shami,Gujarat Titans,Chennai Super Kings,5.0,5.0,100.0,batter,,,,,
Mohammed Shami,Gujarat Titans,Sunrisers Hyderabad,0.0,1.0,0.0,batter,,,,,
Mohammed Shami,Kolkata Knight Riders,Rajasthan Royals,5.0,10.0,50.0,batter,,,,,
Mohammed Shami,Lucknow Super Giants,Delhi Capitals,1.0,2.0,50.0,batter,,,,,
Mohammed Shami,Lucknow Super Giants,Gujarat Titans,12.0,5.0,240.0,batter,,,,,
Mohammed Shami,Lucknow Super Giants,Kolkata Knight Riders,1.0,3.0,33.33333333333333,batter,,,,,
Mohammed Shami,Lucknow Super Giants,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
Mohammed Shami,Punjab Kings,Chennai Super Kings,9.0,12.0,75.0,batter,,,,,
Mohammed Shami,Punjab Kings,Delhi Capitals,0.0,1.0,0.0,batter,,,,,
Mohammed Shami,Punjab Kings,Kolkata Knight Riders,1.0,2.0,50.0,batter,,,,,
Mohammed Shami,Punjab Kings,Mumbai Indians,2.0,2.0,100.0,batter,,,,,
Mohammed Shami,Punjab Kings,Sunrisers Hyderabad,4.0,5.0,80.0,batter,,,,,
Mohammed Shami,Sunrisers Hyderabad,Delhi Capitals,1.0,1.0,100.0,batter,,,,,
Mohammed Shami,Sunrisers Hyderabad,Gujarat Titans,6.0,2.0,300.0,batter,,,,,
Mohammed Shami,Sunrisers Hyderabad,Kolkata Knight Riders,2.0,4.0,50.0,batter,,,,,
Mohammed Shami,Sunrisers Hyderabad,Lucknow Super Giants,1.0,3.0,33.33333333333333,batter,,,,,
Mohammed Siraj,Gujarat Titans,Chennai Super Kings,3.0,4.0,75.0,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Chennai Super Kings,29.0,33.0,87.87878787878788,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Delhi Capitals,6.0,9.0,66.66666666666666,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Kolkata Knight Riders,8.0,10.0,80.0,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Lucknow Super Giants,12.0,9.0,133.33333333333331,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Mumbai Indians,8.0,4.0,200.0,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Punjab Kings,9.0,14.0,64.28571428571429,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Rajasthan Royals,20.0,18.0,111.11111111111111,batter,,,,,
Mohammed Siraj,Royal Challengers Bengaluru,Sunrisers Hyderabad,17.0,22.0,77.27272727272727,batter,,,,,
Mohit Rathee,Punjab Kings,Sunrisers Hyderabad,1.0,2.0,50.0,batter,,,,,
Mohsin Khan,Lucknow Super Giants,Delhi Capitals,0.0,1.0,0.0,batter,,,,,
Mohsin Khan,Lucknow Super Giants,Gujarat Titans,1.0,3.0,33.33333333333333,batter,,,,,
Mohsin Khan,Lucknow Super Giants,Mumbai Indians,0.0,7.0,0.0,batter,,,,,
