bowler,season,runs_bowler,bowler_wicket,ball_no,overs,bowling_average,economy,strike_rate
SK Warne,2010,381,11,305,50.833333333333336,34.63636363636363,7.495081967213115,27.727272727272727
SK Warne,2011,297,13,286,47.666666666666664,22.846153846153847,6.230769230769231,22.0
SL Malinga,2009,312,18,326,54.333333333333336,17.333333333333332,5.742331288343558,18.11111111111111
SL Malinga,2010,344,15,310,51.666666666666664,22.933333333333334,6.658064516129032,20.666666666666668
SL Malinga,2011,375,28,397,66.16666666666667,13.392857142857142,5.6675062972292185,14.178571428571429
SL Malinga,2012,350,22,351,58.5,15.909090909090908,5.982905982905983,15.954545454545455
SL Malinga,2013,468,20,402,67.0,23.4,6.985074626865671,20.1
SL Malinga,2014,253,16,243,40.5,15.8125,6.246913580246914,15.1875
SL Malinga,2015,444,24,378,63.0,18.5,7.0476190476190474,15.75
SL Malinga,2017,382,11,287,47.833333333333336,34.72727272727273,7.986062717770034,26.09090909090909
SL Malinga,2019,438,16,280,46.666666666666664,27.375,9.385714285714286,17.5
SM Boland,2016,54,2,43,7.166666666666667,27.0,7.534883720930233,21.5
SM Curran,2019,323,10,207,34.5,32.3,9.36231884057971,20.7
SM Curran,2021,672,22,474,79.0,30.545454545454547,8.50632911392405,21.545454545454547
SM Curran,2023,489,10,299,49.833333333333336,48.9,9.812709030100335,29.9
SM Curran,2024,416,16,254,42.333333333333336,26.0,9.826771653543307,15.875
SM Curran,2025,133,1,74,12.333333333333334,133.0,10.783783783783782,74.0
SM Harwood,2009,73,3,67,11.166666666666666,24.333333333333332,6.537313432835822,22.333333333333332
SM Pollock,2008,301,11,280,46.666666666666664,27.363636363636363,6.45,25.454545454545453
SMSM Senanayake,2013,209,9,195,32.5,23.22222222222222,6.430769230769231,21.666666666666668
SN Khan,2019,6,0,2,0.3333333333333333,6.0,18.0,2.0
SN Thakur,2015,38,1,20,3.3333333333333335,38.0,11.4,20.0
SN Thakur,2017,315,11,239,39.833333333333336,28.636363636363637,7.907949790794978,21.727272727272727
SN Thakur,2018,431,16,295,49.166666666666664,26.9375,8.766101694915255,18.4375
SN Thakur,2019,281,8,190,31.666666666666668,35.125,8.873684210526315,23.75
SN Thakur,2021,802,31,591,98.5,25.870967741935484,8.142131979695431,19.06451612903226
SN Thakur,2022,473,15,315,52.5,31.533333333333335,9.00952380952381,21.0
SN Thakur,2023,220,7,132,22.0,31.428571428571427,10.0,18.857142857142858
SN Thakur,2024,309,5,197,32.833333333333336,61.8,9.411167512690355,39.4
SN Thakur,2025,375,14,226,37.666666666666664,26.785714285714285,9.955752212389381,16.142857142857142
SN Thakur,2026,190,6,98,16.333333333333332,31.666666666666668,11.63265306122449,16.333333333333332
SP Narine,2012,324,24,357,59.5,13.5,5.445378151260504,14.875
SP Narine,2013,350,22,387,64.5,15.909090909090908,5.426356589147287,17.59090909090909
SP Narine,2014,418,21,392,65.33333333333333,19.904761904761905,6.3979591836734695,18.666666666666668
SP Narine,2015,234,7,196,32.666666666666664,33.42857142857143,7.163265306122449,28.0
SP Narine,2016,304,11,262,43.666666666666664,27.636363636363637,6.961832061068702,23.818181818181817
SP Narine,2017,412,10,362,60.333333333333336,41.2,6.828729281767956,36.2
SP Narine,2018,467,17,371,61.833333333333336,27.470588235294116,7.552560646900269,21.823529411764707
SP Narine,2019,347,10,273,45.5,34.7,7.626373626373627,27.3
SP Narine,2021,663,21,574,95.66666666666667,31.571428571428573,6.930313588850174,27.333333333333332
SP Narine,2022,312,9,342,57.0,34.666666666666664,5.473684210526316,38.0
SP Narine,2023,383,11,296,49.333333333333336,34.81818181818182,7.763513513513513,26.90909090909091
SP Narine,2024,368,17,334,55.666666666666664,21.647058823529413,6.610778443113773,19.647058823529413
SP Narine,2025,351,12,275,45.833333333333336,29.25,7.658181818181818,22.916666666666668
SP Narine,2026,103,3,90,15.0,34.333333333333336,6.866666666666666,30.0
SPD Smith,2012,5,0,2,0.3333333333333333,5.0,15.0,2.0
SR Tendulkar,2009,58,0,37,6.166666666666667,58.0,9.405405405405405,37.0
SR Watson,2008,383,17,344,57.333333333333336,22.529411764705884,6.680232558139535,20.235294117647058
SR Watson,2010,184,6,139,23.166666666666668,30.666666666666668,7.942446043165467,23.166666666666668
SR Watson,2011,241,6,226,37.666666666666664,40.166666666666664,6.398230088495576,37.666666666666664
SR Watson,2012,161,6,144,24.0,26.833333333333332,6.708333333333333,24.0
SR Watson,2013,298,13,256,42.666666666666664,22.923076923076923,6.984375,19.692307692307693
SR Watson,2014,165,7,134,22.333333333333332,23.571428571428573,7.388059701492538,19.142857142857142
SR Watson,2015,269,6,193,32.166666666666664,44.833333333333336,8.362694300518136,32.166666666666664
SR Watson,2016,485,20,360,60.0,24.25,8.083333333333334,18.0
SR Watson,2017,245,5,165,27.5,49.0,8.909090909090908,33.0
SR Watson,2018,251,6,176,29.333333333333332,41.833333333333336,8.556818181818182,29.333333333333332
SS Agarwal,2017,42,1,24,4.0,42.0,10.5,24.0
SS Cottrell,2021,176,6,131,21.833333333333332,29.333333333333332,8.061068702290077,21.833333333333332
SS Iyer,2022,7,0,6,1.0,7.0,7.0,6.0
SS Mundhe,2011,6,1,7,1.1666666666666667,6.0,5.142857142857142,7.0
SS Sarkar,2009,34,1,25,4.166666666666667,34.0,8.16,25.0
SSB Magala,2023,51,1,37,6.166666666666667,51.0,8.27027027027027,37.0
ST Jayasuriya,2008,159,4,127,21.166666666666668,39.75,7.511811023622047,31.75
ST Jayasuriya,2009,163,7,119,19.833333333333332,23.285714285714285,8.218487394957984,17.0
ST Jayasuriya,2010,68,2,55,9.166666666666666,34.0,7.418181818181819,27.5
STR Binny,2010,9,0,6,1.0,9.0,9.0,6.0
STR Binny,2011,44,0,25,4.166666666666667,44.0,10.559999999999999,25.0
STR Binny,2012,78,3,60,10.0,26.0,7.8,20.0
STR Binny,2013,162,6,149,24.833333333333332,27.0,6.523489932885906,24.833333333333332
STR Binny,2014,64,3,54,9.0,21.333333333333332,7.111111111111111,18.0
STR Binny,2015,140,4,119,19.833333333333332,35.0,7.058823529411765,29.75
STR Binny,2016,134,1,104,17.333333333333332,134.0,7.730769230769232,104.0
STR Binny,2017,50,4,37,6.166666666666667,12.5,8.108108108108107,9.25
STR Binny,2018,33,0,14,2.3333333333333335,33.0,14.142857142857142,14.0
STR Binny,2019,44,1,43,7.166666666666667,44.0,6.13953488372093,43.0
SW Tait,2010,264,10,205,34.166666666666664,26.4,7.726829268292684,20.5
SW Tait,2011,127,6,102,17.0,21.166666666666668,7.470588235294118,17.0
SW Tait,2012,151,6,157,26.166666666666668,25.166666666666668,5.770700636942675,26.166666666666668
SW Tait,2013,98,1,70,11.666666666666666,98.0,8.4,70.0
SZ Mulani,2024,57,0,33,5.5,57.0,10.363636363636363,33.0
Sachin Baby,2016,8,2,10,1.6666666666666667,4.0,4.8,5.0
Sakib Hussain,2026,24,4,27,4.5,6.0,5.333333333333333,6.75
Sandeep Sharma,2013,119,8,98,16.333333333333332,14.875,7.2857142857142865,12.25
Sandeep Sharma,2014,354,18,255,42.5,19.666666666666668,8.329411764705883,14.166666666666666
Sandeep Sharma,2015,350,13,311,51.833333333333336,26.923076923076923,6.752411575562701,23.923076923076923
Sandeep Sharma,2016,366,15,309,51.5,24.4,7.106796116504855,20.6
Sandeep Sharma,2017,398,17,300,50.0,23.41176470588235,7.96,17.647058823529413
Sandeep Sharma,2018,333,12,273,45.5,27.75,7.318681318681318,22.75
Sandeep Sharma,2019,352,12,265,44.166666666666664,29.333333333333332,7.969811320754717,22.083333333333332
Sandeep Sharma,2021,577,17,462,77.0,33.94117647058823,7.4935064935064934,27.176470588235293
Sandeep Sharma,2022,153,2,126,21.0,76.5,7.285714285714286,63.0
Sandeep Sharma,2023,396,10,290,48.333333333333336,39.6,8.193103448275862,29.0
Sandeep Sharma,2024,311,13,236,39.333333333333336,23.923076923076923,7.906779661016949,18.153846153846153
Sandeep Sharma,2025,374,9,243,40.5,41.55555555555556,9.234567901234568,27.0
Sandeep Sharma,2026,181,5,109,18.166666666666668,36.2,9.963302752293577,21.8
Shahbaz Ahmed,2021,136,9,121,20.166666666666668,15.11111111111111,6.743801652892562,13.444444444444445
Shahbaz Ahmed,2022,336,4,220,36.666666666666664,84.0,9.163636363636364,55.0
Shahbaz Ahmed,2023,95,1,42,7.0,95.0,13.571428571428571,42.0
Shahbaz Ahmed,2024,270,7,166,27.666666666666668,38.57142857142857,9.759036144578312,23.714285714285715
Shahbaz Ahmed,2025,102,1,56,9.333333333333334,102.0,10.928571428571427,56.0
Shahbaz Ahmed,2026,16,0,6,1.0,16.0,16.0,6.0
Shahid Afridi,2008,225,9,185,30.833333333333332,25.0,7.297297297297297,20.555555555555557
Shakib Al Hasan,2011,175,11,158,26.333333333333332,15.909090909090908,6.6455696202531644,14.363636363636363
Shakib Al Hasan,2012,195,12,185,30.833333333333332,16.25,6.324324324324325,15.416666666666666
Shakib Al Hasan,2014,334,11,307,51.166666666666664,30.363636363636363,6.527687296416938,27.90909090909091
Shakib Al Hasan,2015,123,4,89,14.833333333333334,30.75,8.292134831460674,22.25
Shakib Al Hasan,2016,243,5,190,31.666666666666668,48.6,7.673684210526315,38.0
Shakib Al Hasan,2017,31,0,18,3.0,31.0,10.333333333333334,18.0
Shakib Al Hasan,2018,456,14,345,57.5,32.57142857142857,7.930434782608696,24.642857142857142
Shakib Al Hasan,2019,95,2,66,11.0,47.5,8.636363636363637,33.0
Shakib Al Hasan,2021,187,4,157,26.166666666666668,46.75,7.146496815286624,39.25
Shashank Singh,2022,20,0,13,2.1666666666666665,20.0,9.230769230769232,13.0
Shashank Singh,2024,5,1,6,1.0,5.0,5.0,6.0
Shashank Singh,2025,27,0,12,2.0,27.0,13.5,12.0
Shashank Singh,2026,39,3,31,5.166666666666667,13.0,7.548387096774193,10.333333333333334
Shivam Mavi,2018,270,5,179,29.833333333333332,54.0,9.050279329608939,35.8
Shivam Mavi,2021,445,20,366,61.0,22.25,7.295081967213115,18.3
Shivam Mavi,2022,227,5,142,23.666666666666668,45.4,9.591549295774648,28.4
Shivam Sharma,2014,121,3,96,16.0,40.333333333333336,7.5625,32.0
Shivam Sharma,2015,44,1,18,3.0,44.0,14.666666666666666,18.0
Shivang Kumar,2026,132,4,91,15.166666666666666,33.0,8.703296703296704,22.75
Shoaib Ahmed,2009,152,5,103,17.166666666666668,30.4,8.854368932038835,20.6
Shoaib Akhtar,2008,54,5,46,7.666666666666667,10.8,7.0434782608695645,9.2
Shoaib Malik,2008,85,2,58,9.666666666666666,42.5,8.793103448275863,29.0
Sikandar Raza,2023,119,3,76,12.666666666666666,39.666666666666664,9.394736842105264,25.333333333333332
Sikandar Raza,2024,22,0,12,2.0,22.0,11.0,12.0
Simarjeet Singh,2022,138,4,113,18.833333333333332,34.5,7.327433628318585,28.25
Simarjeet Singh,2024,121,5,80,13.333333333333334,24.2,9.075,16.0
Simarjeet Singh,2025,141,2,63,10.5,70.5,13.428571428571429,31.5
Sohail Tanvir,2008,266,22,265,44.166666666666664,12.090909090909092,6.022641509433963,12.045454545454545
Sumit Kumar,2024,38,0,22,3.6666666666666665,38.0,10.363636363636363,22.0
Sunny Gupta,2012,47,0,19,3.1666666666666665,47.0,14.842105263157896,19.0
Suryansh Shedge,2025,40,0,19,3.1666666666666665,40.0,12.631578947368421,19.0
Suyash Sharma,2023,321,10,239,39.833333333333336,32.1,8.05857740585774,23.9
Suyash Sharma,2024,51,0,25,4.166666666666667,51.0,12.239999999999998,25.0
Suyash Sharma,2025,442,8,305,50.833333333333336,55.25,8.695081967213115,38.125
Suyash Sharma,2026,130,4,90,15.0,32.5,8.666666666666666,22.5
Swapnil Singh,2016,29,0,18,3.0,29.0,9.666666666666666,18.0
Swapnil Singh,2017,61,1,43,7.166666666666667,61.0,8.511627906976743,43.0
Swapnil Singh,2023,18,0,12,2.0,18.0,9.0,12.0
Swapnil Singh,2024,133,6,92,15.333333333333334,22.166666666666668,8.67391304347826,15.333333333333334
T Henderson,2009,40,1,36,6.0,40.0,6.666666666666667,36.0
T Natarajan,2017,115,2,82,13.666666666666666,57.5,8.414634146341463,41.0
T Natarajan,2021,573,18,439,73.16666666666667,31.833333333333332,7.831435079726651,24.38888888888889
T Natarajan,2022,406,18,272,45.333333333333336,22.555555555555557,8.955882352941176,15.11111111111111
T Natarajan,2023,410,10,276,46.0,41.0,8.91304347826087,27.6
T Natarajan,2024,465,19,332,55.333333333333336,24.473684210526315,8.403614457831324,17.473684210526315
T Natarajan,2025,53,1,25,4.166666666666667,53.0,12.719999999999999,25.0
T Natarajan,2026,141,5,91,15.166666666666666,28.2,9.296703296703297,18.2
T Shamsi,2016,147,3,96,16.0,49.0,9.1875,32.0
T Shamsi,2021,34,0,24,4.0,34.0,8.5,24.0
T Stubbs,2023,14,1,12,2.0,14.0,7.0,12.0
T Stubbs,2024,15,3,13,2.1666666666666665,5.0,6.923076923076923,4.333333333333333
T Stubbs,2025,40,0,12,2.0,40.0,20.0,12.0
T Thushara,2009,60,3,50,8.333333333333334,20.0,7.199999999999999,16.666666666666668
T Thushara,2010,101,5,94,15.666666666666666,20.2,6.446808510638298,18.8
TA Boult,2015,236,9,181,30.166666666666668,26.22222222222222,7.823204419889502,20.11111111111111
TA Boult,2016,39,1,26,4.333333333333333,39.0,9.0,26.0
TA Boult,2017,216,5,148,24.666666666666668,43.2,8.756756756756756,29.6
TA Boult,2018,466,18,327,54.5,25.88888888888889,8.55045871559633,18.166666666666668
TA Boult,2019,163,5,120,20.0,32.6,8.15,24.0
TA Boult,2021,878,38,671,111.83333333333333,23.105263157894736,7.8509687034277205,17.657894736842106
TA Boult,2022,492,16,387,64.5,30.75,7.627906976744186,24.1875
TA Boult,2023,312,13,235,39.166666666666664,24.0,7.9659574468085115,18.076923076923077
TA Boult,2024,443,16,333,55.5,27.6875,7.981981981981982,20.8125
TA Boult,2025,517,22,357,59.5,23.5,8.6890756302521,16.227272727272727
TA Boult,2026,110,1,60,10.0,110.0,11.0,60.0
TG Southee,2011,166,4,119,19.833333333333332,41.5,8.369747899159664,29.75
TG Southee,2014,76,0,63,10.5,76.0,7.238095238095238,63.0
TG Southee,2015,247,6,175,29.166666666666668,41.166666666666664,8.468571428571428,29.166666666666668
TG Southee,2016,329,9,268,44.666666666666664,36.55555555555556,7.365671641791045,29.77777777777778
TG Southee,2017,96,3,66,11.0,32.0,8.727272727272727,22.0
TG Southee,2018,261,5,183,30.5,52.2,8.557377049180328,36.6
TG Southee,2019,118,1,58,9.666666666666666,118.0,12.206896551724139,58.0
TG Southee,2021,95,3,74,12.333333333333334,31.666666666666668,7.702702702702703,24.666666666666668
TG Southee,2022,275,14,220,36.666666666666664,19.642857142857142,7.500000000000001,15.714285714285714
TG Southee,2023,79,2,36,6.0,39.5,13.166666666666666,18.0
TH David,2026,18,0,6,1.0,18.0,18.0,6.0
TK Curran,2018,118,6,64,10.666666666666666,19.666666666666668,11.0625,10.666666666666666
TK Curran,2021,312,7,188,31.333333333333332,44.57142857142857,9.957446808510639,26.857142857142858
TL Suman,2009,108,5,91,15.166666666666666,21.6,7.120879120879121,18.2
TL Suman,2010,24,0,13,2.1666666666666665,24.0,11.076923076923078,13.0
TL Suman,2011,50,0,36,6.0,50.0,8.333333333333334,36.0
TL Suman,2013,15,1,12,2.0,15.0,7.5,12.0
TM Dilshan,2008,3,1,6,1.0,3.0,3.0,6.0
TM Dilshan,2009,98,0,96,16.0,98.0,6.125,96.0
TM Dilshan,2010,70,3,49,8.166666666666666,23.333333333333332,8.571428571428571,16.333333333333332
TM Dilshan,2011,108,1,74,12.333333333333334,108.0,8.756756756756756,74.0
TM Dilshan,2012,77,0,44,7.333333333333333,77.0,10.5,44.0
TM Dilshan,2013,10,0,6,1.0,10.0,10.0,6.0
TM Head,2017,81,2,48,8.0,40.5,10.125,24.0
TM Head,2024,32,0,10,1.6666666666666667,32.0,19.2,10.0
TP Sudhindra,2012,136,1,74,12.333333333333334,136.0,11.027027027027026,74.0
TS Mills,2017,153,5,111,18.5,30.6,8.27027027027027,22.2
TS Mills,2022,190,6,107,17.833333333333332,31.666666666666668,10.654205607476635,17.833333333333332
TU Deshpande,2021,192,3,110,18.333333333333332,64.0,10.472727272727273,36.666666666666664
TU Deshpande,2022,63,1,43,7.166666666666667,63.0,8.790697674418604,43.0
TU Deshpande,2023,564,21,368,61.333333333333336,26.857142857142858,9.195652173913043,17.523809523809526
TU Deshpande,2024,424,17,310,51.666666666666664,24.941176470588236,8.206451612903226,18.235294117647058
TU Deshpande,2025,340,9,212,35.333333333333336,37.77777777777778,9.622641509433961,23.555555555555557
TU Deshpande,2026,108,3,60,10.0,36.0,10.8,20.0
Tejas Baroka,2017,33,0,21,3.5,33.0,9.428571428571429,21.0
Tilak Varma,2022,13,0,12,2.0,13.0,6.5,12.0
Tilak Varma,2023,7,0,7,1.1666666666666667,7.0,6.0,7.0
Tilak Varma,2024,8,0,4,0.6666666666666666,8.0,12.0,4.0
UT Yadav,2010,184,6,152,25.333333333333332,30.666666666666668,7.2631578947368425,25.333333333333332
UT Yadav,2011,169,2,113,18.833333333333332,84.5,8.97345132743363,56.5
UT Yadav,2012,453,19,383,63.833333333333336,23.842105263157894,7.096605744125326,20.157894736842106
UT Yadav,2013,523,16,369,61.5,32.6875,8.504065040650406,23.0625
UT Yadav,2014,367,11,283,47.166666666666664,33.36363636363637,7.780918727915195,25.727272727272727
UT Yadav,2015,382,10,266,44.333333333333336,38.2,8.616541353383457,26.6
UT Yadav,2016,234,10,163,27.166666666666668,23.4,8.613496932515337,16.3
UT Yadav,2017,410,17,304,50.666666666666664,24.11764705882353,8.092105263157896,17.88235294117647
UT Yadav,2018,418,20,331,55.166666666666664,20.9,7.577039274924472,16.55
UT Yadav,2019,371,8,238,39.666666666666664,46.375,9.352941176470589,29.75
UT Yadav,2021,83,0,46,7.666666666666667,83.0,10.826086956521738,46.0
UT Yadav,2022,339,16,297,49.5,21.1875,6.848484848484849,18.5625
UT Yadav,2023,189,1,116,19.333333333333332,189.0,9.775862068965518,116.0
UT Yadav,2024,210,8,129,21.5,26.25,9.767441860465116,16.125
Umar Gul,2008,184,12,153,25.5,15.333333333333334,7.215686274509804,12.75
Umran Malik,2021,96,2,75,12.5,48.0,7.68,37.5
Umran Malik,2022,444,22,313,52.166666666666664,20.181818181818183,8.511182108626198,14.227272727272727
Umran Malik,2023,217,5,124,20.666666666666668,43.4,10.5,24.8
Umran Malik,2024,15,0,7,1.1666666666666667,15.0,12.857142857142856,7.0
V Kaverappa,2024,36,2,24,4.0,18.0,9.0,12.0
V Kohli,2008,61,2,49,8.166666666666666,30.5,7.469387755102042,24.5
V Kohli,2009,46,0,39,6.5,46.0,7.076923076923077,39.0
V Kohli,2010,50,0,33,5.5,50.0,9.090909090909092,33.0
V Kohli,2011,139,2,106,17.666666666666668,69.5,7.867924528301886,53.0
V Kohli,2012,49,0,18,3.0,49.0,16.333333333333332,18.0
V Kohli,2015,10,0,11,1.8333333333333333,10.0,5.454545454545455,11.0
V Kohli,2016,13,0,8,1.3333333333333333,13.0,9.75,8.0
V Nigam,2025,356,11,244,40.666666666666664,32.36363636363637,8.754098360655739,22.181818181818183
V Nigam,2026,55,1,32,5.333333333333333,55.0,10.3125,32.0
V Pratap Singh,2012,296,10,211,35.166666666666664,29.6,8.417061611374407,21.1
V Puthur,2025,109,6,73,12.166666666666666,18.166666666666668,8.958904109589042,12.166666666666666
V Sehwag,2008,133,3,67,11.166666666666666,44.333333333333336,11.91044776119403,22.333333333333332
V Sehwag,2009,25,0,7,1.1666666666666667,25.0,21.428571428571427,7.0
V Sehwag,2010,23,3,34,5.666666666666667,7.666666666666667,4.0588235294117645,11.333333333333334
V Sehwag,2012,45,0,24,4.0,45.0,11.25,24.0
V Sehwag,2013,9,0,6,1.0,9.0,9.0,6.0
V Shankar,2014,19,0,6,1.0,19.0,19.0,6.0
V Shankar,2018,58,1,34,5.666666666666667,58.0,10.235294117647058,34.0
V Shankar,2019,70,1,52,8.666666666666666,70.0,8.076923076923077,52.0
V Shankar,2021,182,7,156,26.0,26.0,7.0,22.285714285714285
V Shankar,2022,15,0,10,1.6666666666666667,15.0,9.0,10.0
V Viyaskanth,2024,86,1,60,10.0,86.0,8.6,60.0
VG Arora,2022,164,3,110,18.333333333333332,54.666666666666664,8.945454545454545,36.666666666666664
VG Arora,2023,146,5,107,17.833333333333332,29.2,8.186915887850468,21.4
VG Arora,2024,276,11,201,33.5,25.09090909090909,8.238805970149254,18.272727272727273
VG Arora,2025,430,17,272,45.333333333333336,25.294117647058822,9.485294117647058,16.0
VG Arora,2026,192,6,103,17.166666666666668,32.0,11.184466019417474,17.166666666666668
VR Aaron,2011,82,2,77,12.833333333333334,41.0,6.3896103896103895,38.5
VR Aaron,2012,271,8,192,32.0,33.875,8.46875,24.0
VR Aaron,2014,299,16,238,39.666666666666664,18.6875,7.537815126050421,14.875
VR Aaron,2015,177,3,113,18.833333333333332,59.0,9.398230088495575,37.666666666666664
VR Aaron,2016,227,2,155,25.833333333333332,113.5,8.787096774193548,77.5
VR Aaron,2017,163,7,129,21.5,23.285714285714285,7.5813953488372094,18.428571428571427
VR Aaron,2019,116,4,74,12.333333333333334,29.0,9.405405405405405,18.5
VR Aaron,2021,94,0,54,9.0,94.0,10.444444444444445,54.0
VR Aaron,2022,52,2,33,5.5,26.0,9.454545454545455,16.5
VR Iyer,2021,69,3,54,9.0,23.0,7.666666666666667,18.0
VR Iyer,2022,46,0,24,4.0,46.0,11.5,24.0
VR Iyer,2024,28,0,6,1.0,28.0,28.0,6.0
VRV Singh,2008,420,11,296,49.333333333333336,38.18181818181818,8.513513513513512,26.90909090909091
VRV Singh,2009,82,1,54,9.0,82.0,9.11111111111111,54.0
VRV Singh,2010,40,0,21,3.5,40.0,11.428571428571429,21.0
VS Malik,2009,98,2,74,12.333333333333334,49.0,7.945945945945946,37.0
VS Malik,2010,62,1,46,7.666666666666667,62.0,8.08695652173913,46.0
VS Malik,2011,13,0,12,2.0,13.0,6.5,12.0
VS Malik,2013,59,2,61,10.166666666666666,29.5,5.803278688524591,30.5
VS Malik,2014,29,1,19,3.1666666666666665,29.0,9.157894736842106,19.0
VS Yeligati,2008,59,0,32,5.333333333333333,59.0,11.0625,32.0
VY Mahesh,2008,370,16,266,44.333333333333336,23.125,8.345864661654135,16.625
VY Mahesh,2009,25,1,13,2.1666666666666665,25.0,11.53846153846154,13.0
VY Mahesh,2010,23,1,19,3.1666666666666665,23.0,7.2631578947368425,19.0
VY Mahesh,2012,81,3,61,10.166666666666666,27.0,7.967213114754099,20.333333333333332
Vijaykumar Vyshak,2023,253,9,153,25.5,28.11111111111111,9.92156862745098,17.0
Vijaykumar Vyshak,2024,142,4,90,15.0,35.5,9.466666666666667,22.5
Vijaykumar Vyshak,2025,181,4,113,18.833333333333332,45.25,9.610619469026549,28.25
Vijaykumar Vyshak,2026,141,5,80,13.333333333333334,28.2,10.575,16.0
Vivrant Sharma,2023,37,0,21,3.5,37.0,10.571428571428571,21.0
W O'Rourke,2025,132,6,64,10.666666666666666,22.0,12.375,10.666666666666666
WA Mota,2008,36,1,20,3.3333333333333335,36.0,10.799999999999999,20.0
WA Mota,2009,61,3,55,9.166666666666666,20.333333333333332,6.654545454545455,18.333333333333332
WD Parnell,2011,213,9,184,30.666666666666668,23.666666666666668,6.945652173913043,20.444444444444443
WD Parnell,2012,128,5,130,21.666666666666668,25.6,5.907692307692307,26.0
WD Parnell,2013,137,6,97,16.166666666666668,22.833333333333332,8.474226804123711,16.166666666666668
WD Parnell,2014,223,6,190,31.666666666666668,37.166666666666664,7.042105263157895,31.666666666666668
WD Parnell,2023,236,9,157,26.166666666666668,26.22222222222222,9.019108280254777,17.444444444444443
WG Jacks,2024,100,2,55,9.166666666666666,50.0,10.90909090909091,27.5
WG Jacks,2025,120,6,90,15.0,20.0,8.0,15.0
WPUJC Vaas,2008,145,5,103,17.166666666666668,29.0,8.446601941747572,20.6
WPUJC Vaas,2009,71,4,52,8.666666666666666,17.75,8.192307692307693,13.0
WPUJC Vaas,2010,139,9,133,22.166666666666668,15.444444444444445,6.270676691729323,14.777777777777779
Washington Sundar,2017,185,8,182,30.333333333333332,23.125,6.098901098901099,22.75
Washington Sundar,2018,192,4,122,20.333333333333332,48.0,9.442622950819672,30.5
Washington Sundar,2019,74,4,54,9.0,18.5,8.222222222222221,13.5
Washington Sundar,2021,416,11,400,66.66666666666667,37.81818181818182,6.239999999999999,36.36363636363637
Washington Sundar,2022,239,6,170,28.333333333333332,39.833333333333336,8.435294117647059,28.333333333333332
Washington Sundar,2023,146,3,106,17.666666666666668,48.666666666666664,8.264150943396226,35.333333333333336
Washington Sundar,2024,73,1,30,5.0,73.0,14.6,30.0
Washington Sundar,2025,111,2,67,11.166666666666666,55.5,9.940298507462687,33.5
Washington Sundar,2026,38,1,25,4.166666666666667,38.0,9.12,25.0
XC Bartlett,2025,96,2,60,10.0,48.0,9.6,30.0
XC Bartlett,2026,174,4,110,18.333333333333332,43.5,9.490909090909092,27.5
Y Gnaneswara Rao,2011,7,0,6,1.0,7.0,7.0,6.0
Y Nagar,2009,20,2,13,2.1666666666666665,10.0,9.230769230769232,6.5
Y Nagar,2010,28,1,18,3.0,28.0,9.333333333333334,18.0
Y Nagar,2011,67,1,34,5.666666666666667,67.0,11.823529411764705,34.0
Y Nagar,2012,10,0,7,1.1666666666666667,10.0,8.571428571428571,7.0
Y Prithvi Raj,2019,57,1,33,5.5,57.0,10.363636363636363,33.0
Y Venugopal Rao,2008,137,2,88,14.666666666666666,68.5,9.340909090909092,44.0
Y Venugopal Rao,2009,122,4,92,15.333333333333334,30.5,7.956521739130435,23.0
Y Venugopal Rao,2010,10,0,6,1.0,10.0,10.0,6.0
Y Venugopal Rao,2011,26,0,12,2.0,26.0,13.0,12.0
Y Venugopal Rao,2012,26,0,12,2.0,26.0,13.0,12.0
Y Venugopal Rao,2014,16,0,12,2.0,16.0,8.0,12.0
YA Abdulla,2009,241,14,180,30.0,17.214285714285715,8.033333333333333,12.857142857142858
YA Abdulla,2010,66,1,42,7.0,66.0,9.428571428571429,42.0
YBK Jaiswal,2022,6,0,1,0.16666666666666666,6.0,36.0,1.0
YK Pathan,2008,230,8,170,28.333333333333332,28.75,8.117647058823529,21.25
YK Pathan,2009,243,7,221,36.833333333333336,34.714285714285715,6.597285067873303,31.571428571428573
YK Pathan,2010,246,5,214,35.666666666666664,49.2,6.897196261682243,42.8
YK Pathan,2011,238,13,241,40.166666666666664,18.307692307692307,5.925311203319502,18.53846153846154
YK Pathan,2012,182,3,137,22.833333333333332,60.666666666666664,7.97080291970803,45.666666666666664
YK Pathan,2013,73,1,55,9.166666666666666,73.0,7.963636363636364,55.0
YK Pathan,2014,10,0,6,1.0,10.0,10.0,6.0
YK Pathan,2015,97,2,60,10.0,48.5,9.7,30.0
YK Pathan,2016,33,1,38,6.333333333333333,33.0,5.210526315789474,38.0
YK Pathan,2017,41,1,24,4.0,41.0,10.25,24.0
YK Pathan,2018,14,1,12,2.0,14.0,7.0,12.0
YK Pathan,2019,8,0,6,1.0,8.0,8.0,6.0
YS Chahal,2013,34,0,24,4.0,34.0,8.5,24.0
YS Chahal,2014,386,12,333,55.5,32.166666666666664,6.954954954954955,27.75
YS Chahal,2015,415,23,283,47.166666666666664,18.043478260869566,8.798586572438163,12.304347826086957
YS Chahal,2016,401,21,308,51.333333333333336,19.095238095238095,7.811688311688311,14.666666666666666
YS Chahal,2017,333,14,271,45.166666666666664,23.785714285714285,7.372693726937269,19.357142857142858
YS Chahal,2018,363,12,313,52.166666666666664,30.25,6.958466453674122,26.083333333333332
