bowler,batting_team,runs_conceded,wickets,balls,overs,economy,average,strike_rate
SP Narine,Rajasthan Royals,566,14,483,80.5,7.031055900621118,40.42857142857143,34.5
SP Narine,Rising Pune Supergiants,104,3,95,15.833333333333334,6.568421052631579,34.666666666666664,31.666666666666668
SP Narine,Royal Challengers Bengaluru,562,27,507,84.5,6.650887573964497,20.814814814814813,18.77777777777778
SP Narine,Sunrisers Hyderabad,765,19,682,113.66666666666667,6.730205278592375,40.26315789473684,35.89473684210526
SPD Smith,Rajasthan Royals,5,0,2,0.3333333333333333,15.0,5.0,2.0
SR Tendulkar,Delhi Capitals,19,0,6,1.0,19.0,19.0,6.0
SR Tendulkar,Kolkata Knight Riders,11,0,12,2.0,5.5,11.0,12.0
SR Tendulkar,Punjab Kings,7,0,7,1.1666666666666667,6.0,7.0,7.0
SR Tendulkar,Royal Challengers Bengaluru,21,0,12,2.0,10.5,21.0,12.0
SR Watson,Chennai Super Kings,289,5,213,35.5,8.140845070422536,57.8,42.6
SR Watson,Delhi Capitals,264,13,252,42.0,6.285714285714286,20.307692307692307,19.384615384615383
SR Watson,Kolkata Knight Riders,361,11,276,46.0,7.8478260869565215,32.81818181818182,25.09090909090909
SR Watson,Mumbai Indians,463,14,333,55.5,8.342342342342342,33.07142857142857,23.785714285714285
SR Watson,Other,205,8,188,31.333333333333332,6.542553191489362,25.625,23.5
SR Watson,Punjab Kings,307,13,255,42.5,7.223529411764706,23.615384615384617,19.615384615384617
SR Watson,Rajasthan Royals,22,1,25,4.166666666666667,5.279999999999999,22.0,25.0
SR Watson,Rising Pune Supergiants,99,6,78,13.0,7.615384615384615,16.5,13.0
SR Watson,Royal Challengers Bengaluru,245,9,233,38.833333333333336,6.309012875536481,27.22222222222222,25.88888888888889
SR Watson,Sunrisers Hyderabad,427,12,284,47.333333333333336,9.02112676056338,35.583333333333336,23.666666666666668
SS Agarwal,Punjab Kings,42,1,24,4.0,10.5,42.0,24.0
SS Cottrell,Chennai Super Kings,30,0,20,3.3333333333333335,9.0,30.0,20.0
SS Cottrell,Delhi Capitals,24,2,25,4.166666666666667,5.76,12.0,12.5
SS Cottrell,Mumbai Indians,20,1,25,4.166666666666667,4.8,20.0,25.0
SS Cottrell,Rajasthan Royals,52,1,21,3.5,14.857142857142858,52.0,21.0
SS Cottrell,Royal Challengers Bengaluru,17,2,20,3.3333333333333335,5.1,8.5,10.0
SS Cottrell,Sunrisers Hyderabad,33,0,20,3.3333333333333335,9.9,33.0,20.0
SS Iyer,Delhi Capitals,7,0,6,1.0,7.0,7.0,6.0
SS Mundhe,Delhi Capitals,6,1,7,1.1666666666666667,5.142857142857142,6.0,7.0
SS Sarkar,Delhi Capitals,19,0,7,1.1666666666666667,16.285714285714285,19.0,7.0
SS Sarkar,Rajasthan Royals,15,1,18,3.0,5.0,15.0,18.0
SSB Magala,Mumbai Indians,37,1,24,4.0,9.25,37.0,24.0
SSB Magala,Rajasthan Royals,14,0,13,2.1666666666666665,6.461538461538462,14.0,13.0
ST Jayasuriya,Chennai Super Kings,34,2,24,4.0,8.5,17.0,12.0
ST Jayasuriya,Delhi Capitals,93,2,69,11.5,8.08695652173913,46.5,34.5
ST Jayasuriya,Kolkata Knight Riders,27,3,33,5.5,4.909090909090909,9.0,11.0
ST Jayasuriya,Punjab Kings,8,1,12,2.0,4.0,8.0,12.0
ST Jayasuriya,Rajasthan Royals,63,2,48,8.0,7.875,31.5,24.0
ST Jayasuriya,Royal Challengers Bengaluru,75,1,48,8.0,9.375,75.0,48.0
ST Jayasuriya,Sunrisers Hyderabad,90,2,67,11.166666666666666,8.059701492537314,45.0,33.5
STR Binny,Chennai Super Kings,117,2,76,12.666666666666666,9.236842105263158,58.5,38.0
STR Binny,Delhi Capitals,88,4,76,12.666666666666666,6.947368421052632,22.0,19.0
STR Binny,Kolkata Knight Riders,68,2,48,8.0,8.5,34.0,24.0
STR Binny,Mumbai Indians,129,6,109,18.166666666666668,7.10091743119266,21.5,18.166666666666668
STR Binny,Other,65,1,61,10.166666666666666,6.39344262295082,65.0,61.0
STR Binny,Punjab Kings,89,1,76,12.666666666666666,7.026315789473685,89.0,76.0
STR Binny,Rising Pune Supergiants,57,1,36,6.0,9.5,57.0,36.0
STR Binny,Royal Challengers Bengaluru,48,2,48,8.0,6.0,24.0,24.0
STR Binny,Sunrisers Hyderabad,97,3,81,13.5,7.185185185185185,32.333333333333336,27.0
SW Tait,Chennai Super Kings,86,2,73,12.166666666666666,7.068493150684932,43.0,36.5
SW Tait,Delhi Capitals,158,3,101,16.833333333333332,9.386138613861387,52.666666666666664,33.666666666666664
SW Tait,Kolkata Knight Riders,87,2,79,13.166666666666666,6.607594936708861,43.5,39.5
SW Tait,Mumbai Indians,86,1,60,10.0,8.6,86.0,60.0
SW Tait,Other,74,4,71,11.833333333333334,6.253521126760563,18.5,17.75
SW Tait,Punjab Kings,62,8,75,12.5,4.96,7.75,9.375
SW Tait,Royal Challengers Bengaluru,30,0,22,3.6666666666666665,8.181818181818182,30.0,22.0
SW Tait,Sunrisers Hyderabad,57,3,53,8.833333333333334,6.452830188679245,19.0,17.666666666666668
SZ Mulani,Gujarat Titans,24,0,19,3.1666666666666665,7.578947368421053,24.0,19.0
SZ Mulani,Sunrisers Hyderabad,33,0,14,2.3333333333333335,14.142857142857142,33.0,14.0
Sachin Baby,Other,4,2,4,0.6666666666666666,6.0,2.0,2.0
Sachin Baby,Punjab Kings,4,0,6,1.0,4.0,4.0,6.0
Sakib Hussain,Rajasthan Royals,24,4,27,4.5,5.333333333333333,6.0,6.75
Sandeep Sharma,Chennai Super Kings,564,14,393,65.5,8.610687022900763,40.285714285714285,28.071428571428573
Sandeep Sharma,Delhi Capitals,542,20,457,76.16666666666667,7.11597374179431,27.1,22.85
Sandeep Sharma,Gujarat Titans,169,4,142,23.666666666666668,7.140845070422535,42.25,35.5
Sandeep Sharma,Kolkata Knight Riders,434,10,323,53.833333333333336,8.061919504643962,43.4,32.3
Sandeep Sharma,Lucknow Super Giants,158,6,119,19.833333333333332,7.966386554621849,26.333333333333332,19.833333333333332
Sandeep Sharma,Mumbai Indians,461,26,384,64.0,7.203125,17.73076923076923,14.76923076923077
Sandeep Sharma,Other,121,6,92,15.333333333333334,7.891304347826087,20.166666666666668,15.333333333333334
Sandeep Sharma,Punjab Kings,242,11,224,37.333333333333336,6.482142857142857,22.0,20.363636363636363
Sandeep Sharma,Rajasthan Royals,281,5,218,36.333333333333336,7.7339449541284395,56.2,43.6
Sandeep Sharma,Rising Pune Supergiants,97,5,88,14.666666666666666,6.613636363636364,19.4,17.6
Sandeep Sharma,Royal Challengers Bengaluru,708,30,512,85.33333333333333,8.296875,23.6,17.066666666666666
Sandeep Sharma,Sunrisers Hyderabad,487,14,325,54.166666666666664,8.990769230769232,34.785714285714285,23.214285714285715
Shahbaz Ahmed,Chennai Super Kings,89,2,54,9.0,9.88888888888889,44.5,27.0
Shahbaz Ahmed,Delhi Capitals,116,2,67,11.166666666666666,10.388059701492537,58.0,33.5
Shahbaz Ahmed,Gujarat Titans,102,4,71,11.833333333333334,8.619718309859154,25.5,17.75
Shahbaz Ahmed,Kolkata Knight Riders,83,1,41,6.833333333333333,12.146341463414634,83.0,41.0
Shahbaz Ahmed,Lucknow Super Giants,84,0,68,11.333333333333334,7.411764705882352,84.0,68.0
Shahbaz Ahmed,Mumbai Indians,83,1,42,7.0,11.857142857142858,83.0,42.0
Shahbaz Ahmed,Punjab Kings,109,3,72,12.0,9.083333333333334,36.333333333333336,24.0
Shahbaz Ahmed,Rajasthan Royals,132,5,86,14.333333333333334,9.209302325581396,26.4,17.2
Shahbaz Ahmed,Royal Challengers Bengaluru,71,0,42,7.0,10.142857142857142,71.0,42.0
Shahbaz Ahmed,Sunrisers Hyderabad,86,4,68,11.333333333333334,7.588235294117647,21.5,17.0
Shahid Afridi,Chennai Super Kings,46,1,38,6.333333333333333,7.2631578947368425,46.0,38.0
Shahid Afridi,Delhi Capitals,35,0,18,3.0,11.666666666666666,35.0,18.0
Shahid Afridi,Mumbai Indians,55,4,50,8.333333333333334,6.6,13.75,12.5
Shahid Afridi,Punjab Kings,28,0,18,3.0,9.333333333333334,28.0,18.0
Shahid Afridi,Rajasthan Royals,38,3,37,6.166666666666667,6.162162162162162,12.666666666666666,12.333333333333334
Shahid Afridi,Royal Challengers Bengaluru,23,1,24,4.0,5.75,23.0,24.0
Shakib Al Hasan,Chennai Super Kings,248,3,177,29.5,8.40677966101695,82.66666666666667,59.0
Shakib Al Hasan,Delhi Capitals,163,4,140,23.333333333333332,6.985714285714286,40.75,35.0
Shakib Al Hasan,Kolkata Knight Riders,109,5,84,14.0,7.785714285714286,21.8,16.8
Shakib Al Hasan,Mumbai Indians,325,13,285,47.5,6.842105263157895,25.0,21.923076923076923
Shakib Al Hasan,Other,131,8,109,18.166666666666668,7.2110091743119265,16.375,13.625
Shakib Al Hasan,Punjab Kings,190,4,145,24.166666666666668,7.862068965517241,47.5,36.25
Shakib Al Hasan,Rajasthan Royals,233,13,223,37.166666666666664,6.269058295964126,17.923076923076923,17.153846153846153
Shakib Al Hasan,Rising Pune Supergiants,35,2,36,6.0,5.833333333333333,17.5,18.0
Shakib Al Hasan,Royal Challengers Bengaluru,252,5,181,30.166666666666668,8.353591160220994,50.4,36.2
Shakib Al Hasan,Sunrisers Hyderabad,153,6,135,22.5,6.8,25.5,22.5
Shashank Singh,Chennai Super Kings,10,0,6,1.0,10.0,10.0,6.0
Shashank Singh,Kolkata Knight Riders,10,0,7,1.1666666666666667,8.571428571428571,10.0,7.0
Shashank Singh,Mumbai Indians,19,1,12,2.0,9.5,19.0,12.0
Shashank Singh,Sunrisers Hyderabad,52,3,37,6.166666666666667,8.432432432432432,17.333333333333332,12.333333333333334
Shivam Mavi,Chennai Super Kings,120,2,87,14.5,8.275862068965518,60.0,43.5
Shivam Mavi,Delhi Capitals,164,3,89,14.833333333333334,11.0561797752809,54.666666666666664,29.666666666666668
Shivam Mavi,Gujarat Titans,36,1,27,4.5,8.0,36.0,27.0
Shivam Mavi,Lucknow Super Giants,50,1,25,4.166666666666667,12.0,50.0,25.0
Shivam Mavi,Mumbai Indians,56,3,45,7.5,7.466666666666667,18.666666666666668,15.0
Shivam Mavi,Punjab Kings,112,3,83,13.833333333333334,8.096385542168674,37.333333333333336,27.666666666666668
Shivam Mavi,Rajasthan Royals,226,13,196,32.666666666666664,6.918367346938776,17.384615384615383,15.076923076923077
Shivam Mavi,Royal Challengers Bengaluru,57,0,47,7.833333333333333,7.276595744680852,57.0,47.0
Shivam Mavi,Sunrisers Hyderabad,121,4,88,14.666666666666666,8.25,30.25,22.0
Shivam Sharma,Delhi Capitals,32,0,24,4.0,8.0,32.0,24.0
Shivam Sharma,Mumbai Indians,32,0,24,4.0,8.0,32.0,24.0
Shivam Sharma,Rajasthan Royals,44,1,18,3.0,14.666666666666666,44.0,18.0
Shivam Sharma,Royal Challengers Bengaluru,26,2,24,4.0,6.5,13.0,12.0
Shivam Sharma,Sunrisers Hyderabad,31,1,24,4.0,7.75,31.0,24.0
Shivang Kumar,Kolkata Knight Riders,41,0,24,4.0,10.25,41.0,24.0
Shivang Kumar,Lucknow Super Giants,30,1,24,4.0,7.5,30.0,24.0
Shivang Kumar,Punjab Kings,33,3,25,4.166666666666667,7.919999999999999,11.0,8.333333333333334
Shivang Kumar,Rajasthan Royals,28,0,18,3.0,9.333333333333334,28.0,18.0
Shoaib Ahmed,Chennai Super Kings,45,1,31,5.166666666666667,8.709677419354838,45.0,31.0
Shoaib Ahmed,Delhi Capitals,44,2,30,5.0,8.8,22.0,15.0
Shoaib Ahmed,Mumbai Indians,19,0,12,2.0,9.5,19.0,12.0
Shoaib Ahmed,Punjab Kings,25,2,18,3.0,8.333333333333334,12.5,9.0
Shoaib Ahmed,Rajasthan Royals,19,0,12,2.0,9.5,19.0,12.0
Shoaib Akhtar,Chennai Super Kings,14,0,14,2.3333333333333335,6.0,14.0,14.0
Shoaib Akhtar,Delhi Capitals,11,4,19,3.1666666666666665,3.473684210526316,2.75,4.75
Shoaib Akhtar,Mumbai Indians,29,1,13,2.1666666666666665,13.384615384615385,29.0,13.0
Shoaib Malik,Chennai Super Kings,39,0,22,3.6666666666666665,10.636363636363637,39.0,22.0
Shoaib Malik,Mumbai Indians,6,1,6,1.0,6.0,6.0,6.0
Shoaib Malik,Punjab Kings,32,1,24,4.0,8.0,32.0,24.0
Shoaib Malik,Royal Challengers Bengaluru,8,0,6,1.0,8.0,8.0,6.0
Sikandar Raza,Chennai Super Kings,31,1,18,3.0,10.333333333333334,31.0,18.0
Sikandar Raza,Delhi Capitals,3,0,6,1.0,3.0,3.0,6.0
Sikandar Raza,Gujarat Titans,22,0,12,2.0,11.0,22.0,12.0
Sikandar Raza,Kolkata Knight Riders,25,1,19,3.1666666666666665,7.894736842105264,25.0,19.0
Sikandar Raza,Lucknow Super Giants,36,1,19,3.1666666666666665,11.368421052631579,36.0,19.0
Sikandar Raza,Rajasthan Royals,24,0,14,2.3333333333333335,10.285714285714285,24.0,14.0
Simarjeet Singh,Delhi Capitals,27,2,25,4.166666666666667,6.4799999999999995,13.5,12.5
Simarjeet Singh,Gujarat Titans,106,0,51,8.5,12.470588235294118,106.0,51.0
Simarjeet Singh,Kolkata Knight Riders,47,0,24,4.0,11.75,47.0,24.0
Simarjeet Singh,Lucknow Super Giants,28,0,12,2.0,14.0,28.0,12.0
Simarjeet Singh,Mumbai Indians,22,1,25,4.166666666666667,5.279999999999999,22.0,25.0
Simarjeet Singh,Punjab Kings,16,2,18,3.0,5.333333333333333,8.0,9.0
Simarjeet Singh,Rajasthan Royals,90,6,67,11.166666666666666,8.059701492537314,15.0,11.166666666666666
Simarjeet Singh,Royal Challengers Bengaluru,40,0,21,3.5,11.428571428571429,40.0,21.0
Simarjeet Singh,Sunrisers Hyderabad,24,0,13,2.1666666666666665,11.076923076923078,24.0,13.0
Sohail Tanvir,Chennai Super Kings,87,10,75,12.5,6.96,8.7,7.5
Sohail Tanvir,Delhi Capitals,16,0,14,2.3333333333333335,6.857142857142857,16.0,14.0
Sohail Tanvir,Kolkata Knight Riders,56,5,51,8.5,6.588235294117647,11.2,10.2
Sohail Tanvir,Mumbai Indians,27,4,48,8.0,3.375,6.75,12.0
Sohail Tanvir,Royal Challengers Bengaluru,41,3,52,8.666666666666666,4.730769230769231,13.666666666666666,17.333333333333332
Sohail Tanvir,Sunrisers Hyderabad,39,0,25,4.166666666666667,9.36,39.0,25.0
Sumit Kumar,Kolkata Knight Riders,19,0,12,2.0,9.5,19.0,12.0
Sumit Kumar,Punjab Kings,19,0,10,1.6666666666666667,11.4,19.0,10.0
Sunny Gupta,Chennai Super Kings,47,0,19,3.1666666666666665,14.842105263157896,47.0,19.0
Suryansh Shedge,Chennai Super Kings,40,0,19,3.1666666666666665,12.631578947368421,40.0,19.0
Suyash Sharma,Chennai Super Kings,154,2,116,19.333333333333332,7.9655172413793105,77.0,58.0
Suyash Sharma,Delhi Capitals,47,1,48,8.0,5.875,47.0,48.0
Suyash Sharma,Gujarat Titans,72,1,49,8.166666666666666,8.816326530612246,72.0,49.0
Suyash Sharma,Kolkata Knight Riders,47,1,25,4.166666666666667,11.28,47.0,25.0
Suyash Sharma,Lucknow Super Giants,85,0,48,8.0,10.625,85.0,48.0
Suyash Sharma,Mumbai Indians,106,4,73,12.166666666666666,8.712328767123289,26.5,18.25
Suyash Sharma,Punjab Kings,113,6,98,16.333333333333332,6.918367346938776,18.833333333333332,16.333333333333332
Suyash Sharma,Rajasthan Royals,92,0,67,11.166666666666666,8.238805970149254,92.0,67.0
Suyash Sharma,Royal Challengers Bengaluru,93,5,63,10.5,8.857142857142858,18.6,12.6
Suyash Sharma,Sunrisers Hyderabad,135,2,72,12.0,11.25,67.5,36.0
Swapnil Singh,Chennai Super Kings,13,0,13,2.1666666666666665,6.0,13.0,13.0
Swapnil Singh,Delhi Capitals,9,1,6,1.0,9.0,9.0,6.0
Swapnil Singh,Gujarat Titans,31,1,30,5.0,6.2,31.0,30.0
Swapnil Singh,Kolkata Knight Riders,48,0,31,5.166666666666667,9.29032258064516,48.0,31.0
Swapnil Singh,Mumbai Indians,33,0,18,3.0,11.0,33.0,18.0
Swapnil Singh,Punjab Kings,28,2,18,3.0,9.333333333333334,14.0,9.0
Swapnil Singh,Rajasthan Royals,19,0,12,2.0,9.5,19.0,12.0
Swapnil Singh,Rising Pune Supergiants,20,1,18,3.0,6.666666666666667,20.0,18.0
Swapnil Singh,Sunrisers Hyderabad,40,2,19,3.1666666666666665,12.631578947368421,20.0,9.5
T Henderson,Kolkata Knight Riders,10,0,12,2.0,5.0,10.0,12.0
T Henderson,Royal Challengers Bengaluru,30,1,24,4.0,7.5,30.0,24.0
T Natarajan,Chennai Super Kings,292,11,176,29.333333333333332,9.954545454545455,26.545454545454547,16.0
T Natarajan,Delhi Capitals,164,9,156,26.0,6.3076923076923075,18.22222222222222,17.333333333333332
T Natarajan,Gujarat Titans,194,3,116,19.333333333333332,10.03448275862069,64.66666666666667,38.666666666666664
T Natarajan,Kolkata Knight Riders,351,15,229,38.166666666666664,9.196506550218341,23.4,15.266666666666667
T Natarajan,Lucknow Super Giants,159,5,118,19.666666666666668,8.084745762711863,31.8,23.6
T Natarajan,Mumbai Indians,232,2,136,22.666666666666668,10.235294117647058,116.0,68.0
T Natarajan,Other,54,1,38,6.333333333333333,8.526315789473685,54.0,38.0
T Natarajan,Punjab Kings,195,7,159,26.5,7.3584905660377355,27.857142857142858,22.714285714285715
T Natarajan,Rajasthan Royals,228,7,164,27.333333333333332,8.341463414634147,32.57142857142857,23.428571428571427
T Natarajan,Rising Pune Supergiants,26,1,18,3.0,8.666666666666666,26.0,18.0
T Natarajan,Royal Challengers Bengaluru,268,12,207,34.5,7.768115942028985,22.333333333333332,17.25
T Shamsi,Delhi Capitals,34,0,24,4.0,8.5,34.0,24.0
T Shamsi,Kolkata Knight Riders,51,0,24,4.0,12.75,51.0,24.0
T Shamsi,Other,21,1,24,4.0,5.25,21.0,24.0
T Shamsi,Rising Pune Supergiants,36,1,24,4.0,9.0,36.0,24.0
T Shamsi,Sunrisers Hyderabad,39,1,24,4.0,9.75,39.0,24.0
T Stubbs,Chennai Super Kings,14,1,12,2.0,7.0,14.0,12.0
T Stubbs,Gujarat Titans,11,2,7,1.1666666666666667,9.428571428571429,5.5,3.5
T Stubbs,Lucknow Super Giants,32,1,12,2.0,16.0,32.0,12.0
T Stubbs,Rajasthan Royals,12,0,6,1.0,12.0,12.0,6.0
T Thushara,Mumbai Indians,48,3,42,7.0,6.857142857142857,16.0,14.0
T Thushara,Punjab Kings,28,2,26,4.333333333333333,6.461538461538462,14.0,13.0
T Thushara,Rajasthan Royals,28,2,25,4.166666666666667,6.72,14.0,12.5
T Thushara,Royal Challengers Bengaluru,30,1,25,4.166666666666667,7.199999999999999,30.0,25.0
T Thushara,Sunrisers Hyderabad,27,0,26,4.333333333333333,6.230769230769231,27.0,26.0
TA Boult,Chennai Super Kings,459,13,323,53.833333333333336,8.526315789473683,35.30769230769231,24.846153846153847
TA Boult,Delhi Capitals,378,16,289,48.166666666666664,7.8477508650519034,23.625,18.0625
TA Boult,Gujarat Titans,246,8,179,29.833333333333332,8.245810055865922,30.75,22.375
TA Boult,Kolkata Knight Riders,365,14,278,46.333333333333336,7.877697841726619,26.071428571428573,19.857142857142858
TA Boult,Lucknow Super Giants,188,12,165,27.5,6.836363636363636,15.666666666666666,13.75
TA Boult,Mumbai Indians,370,14,274,45.666666666666664,8.102189781021899,26.428571428571427,19.571428571428573
TA Boult,Other,79,2,51,8.5,9.294117647058824,39.5,25.5
TA Boult,Punjab Kings,552,12,372,62.0,8.903225806451612,46.0,31.0
TA Boult,Rajasthan Royals,287,12,211,35.166666666666664,8.161137440758294,23.916666666666668,17.583333333333332
TA Boult,Royal Challengers Bengaluru,512,20,363,60.5,8.462809917355372,25.6,18.15
TA Boult,Sunrisers Hyderabad,436,21,340,56.666666666666664,7.694117647058824,20.761904761904763,16.19047619047619
TG Southee,Chennai Super Kings,57,0,43,7.166666666666667,7.953488372093023,57.0,43.0
TG Southee,Delhi Capitals,213,2,162,27.0,7.888888888888889,106.5,81.0
TG Southee,Gujarat Titans,24,3,26,4.333333333333333,5.538461538461539,8.0,8.666666666666666
TG Southee,Kolkata Knight Riders,278,5,172,28.666666666666668,9.69767441860465,55.6,34.4
TG Southee,Lucknow Super Giants,85,1,49,8.166666666666666,10.408163265306124,85.0,49.0
TG Southee,Mumbai Indians,117,5,91,15.166666666666666,7.714285714285714,23.4,18.2
TG Southee,Other,102,1,70,11.666666666666666,8.742857142857144,102.0,70.0
TG Southee,Punjab Kings,301,10,205,34.166666666666664,8.809756097560976,30.1,20.5
TG Southee,Rajasthan Royals,83,2,52,8.666666666666666,9.576923076923078,41.5,26.0
TG Southee,Rising Pune Supergiants,69,1,51,8.5,8.117647058823529,69.0,51.0
TG Southee,Royal Challengers Bengaluru,200,7,169,28.166666666666668,7.100591715976331,28.571428571428573,24.142857142857142
TG Southee,Sunrisers Hyderabad,213,10,172,28.666666666666668,7.430232558139535,21.3,17.2
TH David,Rajasthan Royals,18,0,6,1.0,18.0,18.0,6.0
TK Curran,Chennai Super Kings,162,7,92,15.333333333333334,10.565217391304348,23.142857142857142,13.142857142857142
TK Curran,Delhi Capitals,21,1,12,2.0,10.5,21.0,12.0
TK Curran,Kolkata Knight Riders,37,1,28,4.666666666666667,7.928571428571428,37.0,28.0
TK Curran,Mumbai Indians,66,1,39,6.5,10.153846153846153,66.0,39.0
TK Curran,Punjab Kings,50,1,26,4.333333333333333,11.53846153846154,50.0,26.0
TK Curran,Rajasthan Royals,54,2,36,6.0,9.0,27.0,18.0
TK Curran,Royal Challengers Bengaluru,40,0,19,3.1666666666666665,12.631578947368421,40.0,19.0
TL Suman,Chennai Super Kings,37,1,24,4.0,9.25,37.0,24.0
TL Suman,Kolkata Knight Riders,16,0,7,1.1666666666666667,13.714285714285714,16.0,7.0
TL Suman,Mumbai Indians,14,2,24,4.0,3.5,7.0,12.0
TL Suman,Punjab Kings,82,2,67,11.166666666666666,7.343283582089553,41.0,33.5
TL Suman,Royal Challengers Bengaluru,33,1,18,3.0,11.0,33.0,18.0
TL Suman,Sunrisers Hyderabad,15,0,12,2.0,7.5,15.0,12.0
TM Dilshan,Chennai Super Kings,93,2,67,11.166666666666666,8.328358208955224,46.5,33.5
TM Dilshan,Delhi Capitals,11,0,7,1.1666666666666667,9.428571428571429,11.0,7.0
TM Dilshan,Kolkata Knight Riders,52,0,49,8.166666666666666,6.367346938775511,52.0,49.0
TM Dilshan,Mumbai Indians,12,0,6,1.0,12.0,12.0,6.0
TM Dilshan,Other,62,1,43,7.166666666666667,8.651162790697674,62.0,43.0
TM Dilshan,Punjab Kings,14,1,12,2.0,7.0,14.0,12.0
TM Dilshan,Rajasthan Royals,14,0,12,2.0,7.0,14.0,12.0
TM Dilshan,Royal Challengers Bengaluru,3,1,6,1.0,3.0,3.0,6.0
TM Dilshan,Sunrisers Hyderabad,105,0,73,12.166666666666666,8.63013698630137,105.0,73.0
TM Head,Delhi Capitals,30,2,18,3.0,10.0,15.0,9.0
TM Head,Kolkata Knight Riders,43,0,17,2.8333333333333335,15.176470588235293,43.0,17.0
TM Head,Other,29,0,17,2.8333333333333335,10.235294117647058,29.0,17.0
TM Head,Sunrisers Hyderabad,11,0,6,1.0,11.0,11.0,6.0
TP Sudhindra,Chennai Super Kings,46,1,26,4.333333333333333,10.615384615384617,46.0,26.0
TP Sudhindra,Delhi Capitals,43,0,23,3.8333333333333335,11.217391304347826,43.0,23.0
TP Sudhindra,Punjab Kings,47,0,25,4.166666666666667,11.28,47.0,25.0
TS Mills,Delhi Capitals,59,2,44,7.333333333333333,8.045454545454545,29.5,22.0
TS Mills,Kolkata Knight Riders,69,4,44,7.333333333333333,9.40909090909091,17.25,11.0
TS Mills,Lucknow Super Giants,54,0,19,3.1666666666666665,17.05263157894737,54.0,19.0
TS Mills,Mumbai Indians,36,0,24,4.0,9.0,36.0,24.0
TS Mills,Punjab Kings,59,1,38,6.333333333333333,9.31578947368421,59.0,38.0
TS Mills,Rajasthan Royals,35,3,24,4.0,8.75,11.666666666666666,8.0
TS Mills,Sunrisers Hyderabad,31,1,25,4.166666666666667,7.4399999999999995,31.0,25.0
TU Deshpande,Chennai Super Kings,117,2,76,12.666666666666666,9.236842105263158,58.5,38.0
TU Deshpande,Delhi Capitals,106,1,87,14.5,7.310344827586207,106.0,87.0
TU Deshpande,Gujarat Titans,281,9,172,28.666666666666668,9.802325581395348,31.22222222222222,19.11111111111111
TU Deshpande,Kolkata Knight Riders,171,5,126,21.0,8.142857142857142,34.2,25.2
